Sample Size,Mean R2,Std R2
31,0.3775252519694117,0.07258314908079068
32,-1.9732270247775283,4.882249003733528
33,-0.35204360390219963,1.792961925687652
34,-2.2520813186463733,8.23782290750859
35,0.8671254648165816,0.07349872150631409
36,-26.145221198727086,82.25117232698746
37,0.7262036677255387,0.3155915577440904
38,0.7925853304029449,0.35926637377046616
39,0.9604671502109283,0.011966460800260422
40,0.9622462554098558,0.014419212409023904
41,0.964528477606053,0.021762393605187336
42,0.9771725465644547,0.03262831660083357
43,0.9914982536652399,0.003965183484685822
44,0.9895750932456018,0.010348655417237184
45,0.9949495151503263,0.002763316504526662
46,0.9963729219416704,0.0024642911273896925
47,0.9963234138218459,0.002125659385002114
48,0.9963694534224199,0.005078001254947852
49,0.997587808785435,0.001744167933247226
50,0.998151700103892,0.0013464207141733937
51,0.9976869472883875,0.001906764133840592
52,0.9983987982080856,0.0011590670876229399
53,0.9982652127869092,0.0011226339934283078
54,0.9987972018717268,0.00014862311194192536
55,0.9985064280745416,0.0005475387144689536
56,0.9987957925774564,0.00017398481154482493
57,0.9987225602373309,0.0002758067989230108
58,0.998849445029969,0.0002853514072150336
59,0.9989081096219516,0.00029703420865622853
60,0.9987165980148511,0.0002982623352694505
61,0.9986293584980016,0.0005650364131896442
62,0.9988176758862176,0.0006112076807839131
63,0.9990675809383518,0.00015733467100771393
64,0.9989746846995355,0.00013390353741198332
65,0.9986179575741152,0.0007405301134990949
66,0.9990072003454132,0.00024396256072518657
67,0.9988871967950699,0.0002820617323316177
68,0.9988829540465172,0.0005103556232701771
69,0.9991391783978161,0.00014618200707109462
70,0.9990541110831188,0.00022160566354822048
71,0.9989989329864951,0.00015114732423551376
72,0.999143358534282,0.00012168044332519047
73,0.9991267025240305,6.554349871234477e-05
74,0.9989499433231057,0.00040031847526509566
75,0.9991000453424226,0.0001247984529064345
76,0.9991915374646874,0.00014154761771601558
77,0.99907628677333,0.0002739786041100113
78,0.9990866184183382,0.0001499883402758014
79,0.9991573089831915,0.00022290932440127237
80,0.9990915600979322,0.0002061335759618874
81,0.999157725140552,0.0001416868034015483
82,0.9991820406191522,0.00011805171453125635
83,0.9991323091222959,0.00025453020940678346
84,0.999286541113983,0.00011363613787615654
85,0.9992442776792376,9.314802449113984e-05
86,0.9991700848010356,0.00015882222822278708
87,0.9991565575659601,7.569759438849188e-05
88,0.9991672026509111,0.00018274473347414962
89,0.9992908677592581,0.00010124816548421111
90,0.9992506688720297,8.817377127025803e-05
91,0.9992173360676905,6.861402464267502e-05
92,0.9991866563683006,0.00014529920762530794
93,0.9992692064504217,9.663808364665772e-05
94,0.9992154260168281,0.00021757031910714977
95,0.9992317585572271,9.075934973080057e-05
96,0.999291923916989,0.00010298010773683925
97,0.9992586353912649,0.000134770876197725
98,0.9993098669501149,8.41860933753228e-05
99,0.9992365107235855,0.0001234250280621494
100,0.9992374734062917,0.00010182968335997977
101,0.9993296662079059,7.203622597433683e-05
102,0.9992798602311115,8.652361517961538e-05
103,0.9992566466419615,7.975872601422635e-05
104,0.999234781465663,0.00011090121429738019
105,0.9992831221301637,8.981427592816646e-05
106,0.9993319356419985,7.056722625270864e-05
107,0.9993021088522183,7.978907259656116e-05
108,0.9993153593017012,9.164739430413017e-05
109,0.9992928253444191,9.561895390735276e-05
110,0.999303661344294,7.187378943315079e-05
111,0.9992033550428612,0.0002230284559223293
112,0.9992859488426754,7.313795956596548e-05
113,0.9992888494619636,9.225150713924676e-05
114,0.9992889690974396,7.809956801174671e-05
115,0.999355146786953,4.7817691622704935e-05
116,0.9993334552463471,5.3078162312806705e-05
117,0.9993197149190518,5.654475828709512e-05
118,0.9993201464190117,8.290077910713662e-05
119,0.9993170808886506,0.00010314867699133114
120,0.9991723953133892,4.199969847806216e-05
121,0.9991891957683977,5.4586545663527704e-05
122,0.9992025069896432,5.336700216181141e-05
123,0.9992469347150484,8.069833646875491e-05
124,0.9991712563770919,6.1008454102178856e-05
125,0.9991854267925955,5.7373372088122704e-05
126,0.9992508539661396,7.101888412173684e-05
127,0.9992646938204016,8.79146539561601e-05
128,0.999203210113113,6.14573144112601e-05
129,0.9992572162361781,7.362022579979243e-05
130,0.999358855399233,8.39862376250085e-05
131,0.9993996705751377,3.2924656222287154e-05
132,0.999374720205808,3.3391424164138376e-05
133,0.9993614987319942,4.483468046268391e-05
134,0.9993813399533711,3.14354675235594e-05
135,0.9993607358321835,6.533867825747178e-05
136,0.9993053752315199,0.00013408476029524543
137,0.9993415758907986,6.794480748630249e-05
138,0.9993518263106166,7.130242363638733e-05
139,0.9993493488381432,6.0854096502310195e-05
140,0.9993551444400094,6.548041819707997e-05
141,0.9993763318944735,4.1859315003408185e-05
142,0.9993819806170221,8.16597703237391e-05
143,0.9993780714307633,5.0296925413871294e-05
144,0.9993551110308836,6.763542667628461e-05
145,0.9993389066110197,7.94694818693013e-05
146,0.99938209263678,5.432717939845775e-05
147,0.9993681570021049,4.440692023422988e-05
148,0.9993776112373324,2.5071057897192663e-05
149,0.9993923228291284,3.5743444112873545e-05
150,0.9993723050306222,3.5639195895134514e-05
151,0.999393620702207,5.514048986865791e-05
152,0.9994001410349014,3.1424479064921396e-05
153,0.9993848326314554,3.8319726254105117e-05
154,0.9993619870348954,7.114628059435934e-05
155,0.999389609140889,2.326065190655235e-05
156,0.9993718065538497,5.277034414571443e-05
157,0.9993803221291719,4.611956075044748e-05
158,0.9993656901410031,6.974138316029293e-05
159,0.999378329644873,5.004035183439014e-05
160,0.9993837167488394,6.0271507201348025e-05
161,0.9993828521750674,4.0242684950614475e-05
162,0.9993885647010684,1.4289359641656443e-05
163,0.9994003850270495,2.5829898205946604e-05
164,0.9994147918621756,1.937189029125388e-05
165,0.9993876017372048,4.0416559389373886e-05
166,0.9994026438887034,1.962709374966014e-05
167,0.9993933868647028,4.962502596050407e-05
168,0.9993857631245586,5.127958651032062e-05
169,0.9993880013717693,5.07660162886131e-05
170,0.999393107602452,5.34755547642707e-05
171,0.9993904619180913,5.20588872726687e-05
172,0.9994122026702659,1.7168821044625668e-05
173,0.9994089480070754,1.4129235754100944e-05
174,0.9994127151890873,9.406612304431099e-06
175,0.9994085661363611,1.3273127839322014e-05
