Sample Size,Mean R2,Std R2
30,0.7488448490193284,
31,0.7573952012061589,
32,0.7684895060779523,
33,0.7699479044115459,
34,0.8079900181719988,
35,0.8485858359245997,
36,0.8606445998045691,
37,0.8572740933843598,
38,0.8616610457255547,
39,0.898990028156835,
40,0.902113938855774,
41,0.9023335224957171,
42,0.9005732844904345,
43,0.9061159589459201,
44,0.9065310238187071,
45,0.9128503858172321,
46,0.9138689158529434,
47,0.9132202047183645,
48,0.9151508962755512,
49,0.9151849833952139,
50,0.9152511565908579,
51,0.9139597196864825,
52,0.9160383983279634,
53,0.9193539407189079,
54,0.9165131152611106,
55,0.9150607875662995,
56,0.9149035011295822,
57,0.915706903770646,
58,0.9144229027524251,
59,0.921111679371783,
60,0.950449309619854,
61,0.9516120346565575,
62,0.9505091198376083,
63,0.9496627042669428,
64,0.9461441963958481,
65,0.944421101293024,
66,0.9454832142776612,
67,0.9446221006183155,
68,0.9441351479020912,
69,0.944330136784577,
70,0.9452574561753907,
71,0.9446238692530243,
72,0.9467225072770648,
73,0.9473862049484142,
74,0.9458129651715386,
75,0.9401382411622602,
76,0.9397700136632954,
77,0.9407785645108758,
78,0.9409102964647984,
79,0.9419822746965851,
80,0.9426548255154323,
81,0.944636204620216,
82,0.9501022209809714,
83,0.9515532086265105,
84,0.9543819460042923,
85,0.9519920560552606,
86,0.9526770783593985,
87,0.954786504058762,
88,0.9547438024624596,
89,0.9550951707692945,
90,0.9540352388064439,
91,0.9573283792066379,
92,0.9588455010024716,
93,0.9587525390307133,
94,0.9584003033016506,
95,0.9609149597964801,
96,0.9612149875496618,
97,0.962225853778493,
98,0.9618101299730478,
99,0.9627356927924738,
100,0.9624694957577246,
101,0.9624606381215062,
102,0.9628072308814357,
103,0.9633183886326503,
104,0.9626738093962711,
105,0.9623494175631501,
106,0.9617082126272531,
107,0.9611792290112682,
108,0.963864601380628,
109,0.9640639059832063,
110,0.9630579328447086,
111,0.9637460930746133,
112,0.9605672173032349,
113,0.9603897038303135,
114,0.9626600481619542,
115,0.9622614313430174,
116,0.9626024470172625,
117,0.9623928083123887,
118,0.9626353769057833,
119,0.9621528366542202,
120,0.9627333254492453,
121,0.9621410135228436,
122,0.9622789679820666,
123,0.9624385909463077,
124,0.9626108876543606,
125,0.9629147417017362,
126,0.9630407483281721,
127,0.9627153068666924,
128,0.9633789078543878,
129,0.9632580704340481,
130,0.9632183048541927,
131,0.9652205233187117,
132,0.9655219177248733,
133,0.9655332004538874,
134,0.965479839077976,
135,0.9655200407334141,
136,0.9653660395036421,
137,0.965918038739993,
138,0.9658774382755592,
139,0.9656754093622396,
140,0.9656982758885604,
141,0.9655155246871736,
142,0.9655758220362847,
143,0.9748877107708981,
144,0.9748538405922382,
145,0.9747530114610203,
146,0.9749016925721411,
147,0.9749442862363056,
148,0.9748608777429002,
149,0.9746633730287095,
150,0.973983760268577,
151,0.9736886786608692,
152,0.973600002405967,
153,0.9734878593796806,
154,0.9739266018802611,
155,0.9742549596496507,
156,0.9740031547102064,
157,0.974891790431226,
158,0.9747466365663153,
159,0.9750405053628685,
160,0.9748922774699504,
161,0.9749803954838445,
162,0.974956129795538,
163,0.9749144753874406,
164,0.9755941896164656,
165,0.9759210282023175,
166,0.9761076837693629,
167,0.9751857354024271,
168,0.9754544843425774,
169,0.9755051591506594,
170,0.9755119041638961,
171,0.9756682368994918,
172,0.9754461783410199,
173,0.9754473462254691,
174,0.9749050526814286,
175,0.9753883355599452,
176,0.9761276839650487,
177,0.9765974709454922,
178,0.9765298132496751,
179,0.9765896615486803,
180,0.9768576239893927,
