Sample Size,Mean R2,Std R2
30,0.7932567726846764,
31,0.7645087714127846,
32,0.7722250608969363,
33,0.8146716938389036,
34,0.8798769343816514,
35,0.9076251349962953,
36,0.9267754082853328,
37,0.9117613500579563,
38,0.8959937964182401,
39,0.9123494183826631,
40,0.9363105242613466,
41,0.9391754638527919,
42,0.9333415534538916,
43,0.9490179268577286,
44,0.9261148288805496,
45,0.9409818190964742,
46,0.9431635182626855,
47,0.948974936664154,
48,0.9495913890938037,
49,0.9354065374110001,
50,0.9406465217915907,
51,0.9401080701384842,
52,0.949322116793826,
53,0.946894724190023,
54,0.9492129407147342,
55,0.9398208730936556,
56,0.948221515823398,
57,0.9489792168957967,
58,0.9507380605427509,
59,0.9504680207711115,
60,0.9914713764397031,
61,0.983073260346857,
62,0.9898086674223984,
63,0.9916753133839565,
64,0.9866414066774671,
65,0.9917971218857277,
66,0.989727524330235,
67,0.9907639313324093,
68,0.9909747088402295,
69,0.9911996442971849,
70,0.9891957079287581,
71,0.993406512424759,
72,0.9935195044301091,
73,0.9858644233856131,
74,0.989276694401698,
75,0.989817250668524,
76,0.9921660412585999,
77,0.9867107075310309,
78,0.9943719315365569,
79,0.9889160937528261,
80,0.9894711543209674,
81,0.9878135588996761,
82,0.9898954963624114,
83,0.9962099731041358,
84,0.9917437466485989,
85,0.9897875285870763,
86,0.9950126532328653,
87,0.9861840229596116,
88,0.9877055587495827,
89,0.985525195209732,
90,0.9927702943326924,
91,0.9852954294281985,
92,0.9913234551429223,
93,0.9921959721541604,
94,0.9900565553197451,
95,0.9900582495699406,
96,0.9922676126716488,
97,0.9905403102990503,
98,0.9924595493232667,
99,0.9902352573621008,
100,0.9922834628865448,
101,0.9916143117716556,
102,0.9921262265554237,
103,0.9922128836949564,
104,0.9891427439146192,
105,0.9894289227793535,
106,0.9945286771304144,
107,0.9916766742380186,
108,0.9928902197186686,
109,0.9893031676512438,
110,0.9918965325083406,
111,0.9910869886695465,
112,0.9906274235193258,
113,0.9930674988727732,
114,0.9893513914041605,
115,0.9923328813537202,
116,0.9893899858918472,
117,0.9937214598224817,
118,0.9943932986834735,
119,0.9909091049645715,
120,0.9927577399176383,
121,0.9929528417095109,
122,0.9921441451436828,
123,0.9889410358530405,
124,0.991348244410359,
125,0.9933278592376713,
126,0.9911829271924961,
127,0.9919775023470203,
128,0.9952323569841521,
129,0.9916652139870615,
130,0.9903451934522388,
131,0.9934916788058902,
132,0.9929933756535754,
133,0.9937930195358025,
134,0.9914935875827675,
135,0.9943001767985085,
136,0.9937646283594745,
137,0.9939012484899394,
138,0.990897414562321,
139,0.9910074676433042,
140,0.9907874820021219,
141,0.9952572338013806,
142,0.995754934314481,
143,0.9970123367498446,
144,0.9952976598403513,
145,0.9936638395332911,
146,0.9976242666607587,
147,0.9940312637530436,
148,0.9929070767693505,
149,0.9966345030541675,
150,0.9947889684322055,
151,0.9937109364695262,
152,0.9919118472979924,
153,0.9957409678596592,
154,0.9949501921909302,
155,0.994807234136288,
156,0.9919100786438299,
157,0.9961602567325055,
158,0.9960669412637967,
159,0.9957285266328426,
160,0.9939649052570411,
161,0.9930188673914399,
162,0.9967235001375943,
163,0.9947959906049789,
164,0.9956653353636467,
165,0.9948900960855048,
166,0.9956528474230085,
167,0.9945551015039166,
168,0.9943887352015851,
169,0.9942814068402253,
170,0.9930619347122439,
171,0.9965410514171281,
172,0.9967673147232035,
173,0.9963050580451752,
174,0.9962715717232753,
175,0.9932322951923513,
176,0.9974625839909737,
177,0.9959056054422508,
178,0.9935860017169639,
179,0.9952529240268644,
180,0.9962673002272836,
