adhesivity,particle_size,weight_coefficient,gamma
0.86,0.02,0.0,0.8222513371058285
0.86,0.04,0.0,0.8247773773959354
0.86,0.06,0.0,0.8276729660730696
0.86,0.08,0.0,0.8305665560067895
0.86,0.1,0.0,0.8334601442139759
0.87,0.02,0.0,0.8257689785734387
0.87,0.04,0.0,0.8282886054260986
0.87,0.06,0.0,0.8311549592145185
0.87,0.08,0.0,0.8340125380027702
0.87,0.1,0.0,0.836890200702331
0.88,0.02,0.0,0.8292238270580187
0.88,0.04,0.0,0.8317393832567349
0.88,0.06,0.0,0.8345773799559056
0.88,0.08,0.0,0.837398656926854
0.88,0.1,0.0,0.8402589395715155
0.89,0.02,0.0,0.8326138670884292
0.89,0.04,0.0,0.8351279474864443
0.89,0.06,0.0,0.8379389967945089
0.89,0.08,0.0,0.8407241335617529
0.89,0.1,0.0,0.8435655107104368
0.9,0.02,0.0,0.8359351824654085
0.9,0.04,0.0,0.8384504528695119
0.9,0.06,0.0,0.8412364570470062
0.9,0.08,0.0,0.8439861140906716
0.9,0.1,0.0,0.8468070564319022
0.91,0.02,0.0,0.8391820989491693
0.91,0.04,0.0,0.8417010357821256
0.91,0.06,0.0,0.8444643011037728
0.91,0.08,0.0,0.8471796602064957
0.91,0.1,0.0,0.8499786967272657
0.92,0.02,0.0,0.8423477367712054
0.92,0.04,0.0,0.8448722702062413
0.92,0.06,0.0,0.8476153557982856
0.92,0.08,0.0,0.8502981085465707
0.92,0.1,0.0,0.8530738772991414
0.93,0.02,0.0,0.8454251579317317
0.93,0.04,0.0,0.8479561987778256
0.93,0.06,0.0,0.8506816873776474
0.93,0.08,0.0,0.853333978198822
0.93,0.1,0.0,0.8560852576980723
0.94,0.02,0.0,0.8484093425065738
0.94,0.04,0.0,0.8509461704982643
0.94,0.06,0.0,0.8536563434041001
0.94,0.08,0.0,0.856280653703226
0.94,0.1,0.0,0.8590063654078678
0.95,0.02,0.0,0.851300286527635
0.95,0.04,0.0,0.8538397748354102
0.95,0.06,0.0,0.8565361708635523
0.95,0.08,0.0,0.8591351287251315
0.95,0.1,0.0,0.8618342993229534
0.96,0.02,0.0,0.8541075826859016
0.96,0.04,0.0,0.8566432303833439
0.96,0.06,0.0,0.8593260659703391
0.96,0.08,0.0,0.8619021636292986
0.96,0.1,0.0,0.8645738339395338
0.97,0.02,0.0,0.8568569254544401
0.97,0.04,0.0,0.8593776663805274
0.97,0.06,0.0,0.8620450910987815
0.97,0.08,0.0,0.8646002898998292
0.97,0.1,0.0,0.8672433551433189
0.98,0.02,0.0,0.8595990757595929
0.98,0.04,0.0,0.8620878286587187
0.98,0.06,0.0,0.8647349873018472
0.98,0.08,0.0,0.8672701872162522
0.98,0.1,0.0,0.8698831511464563
0.99,0.02,0.0,0.8624219286405607
0.99,0.04,0.0,0.8648538496712662
0.99,0.06,0.0,0.8674717187584976
0.99,0.08,0.0,0.8699860666501879
0.99,0.1,0.0,0.8725666896238694
1.0,0.02,0.0,0.8654664522499219
1.0,0.04,0.0,0.8678068469161134
1.0,0.06,0.0,0.8703808098942888
1.0,0.08,0.0,0.872870817665745
1.0,0.1,0.0,0.8754156361149684
0.0,0.02,0.25,3.098732974564217e-05
0.0,0.04,0.25,-1.6433773547171657e-05
0.0,0.06,0.25,1.1267689317999513e-05
0.0,0.08,0.25,5.164027427378362e-05
0.0,0.1,0.25,2.680329632583966e-06
0.01,0.02,0.25,0.022679532051191123
0.01,0.04,0.25,0.02272648840539861
0.01,0.06,0.25,0.02282605881282435
0.01,0.08,0.25,0.022917960718652056
0.01,0.1,0.25,0.022981223382229674
0.02,0.02,0.25,0.04388640340133086
0.02,0.04,0.25,0.043814314133178565
0.02,0.06,0.25,0.04380708458974937
0.02,0.08,0.25,0.04379098924967012
0.02,0.1,0.25,0.043814013706380966
0.03,0.02,0.25,0.06387947763235968
0.03,0.04,0.25,0.0635137877262187
0.03,0.06,0.25,0.06325380875663074
0.03,0.08,0.25,0.06299934604819778
0.03,0.1,0.25,0.06285597460045741
0.04,0.02,0.25,0.08284574645530562
0.04,0.04,0.25,0.08204412593203231
0.04,0.06,0.25,0.08141359465529784
0.04,0.08,0.25,0.08081633147094439
0.04,0.1,0.25,0.08040450915503329
0.05,0.02,0.25,0.10093775542796062
0.05,0.04,0.25,0.09958440451631978
0.05,0.06,0.25,0.09848950080941525
0.05,0.08,0.25,0.09746782056917137
0.05,0.1,0.25,0.09670733150668409
0.06,0.02,0.25,0.11827914688091937
0.06,0.04,0.25,0.1162799626732174
0.06,0.06,0.25,0.11464707849651211
0.06,0.08,0.25,0.11313914594234167
0.06,0.1,0.25,0.1119692340098023
0.07,0.02,0.25,0.13496943495066557
0.07,0.04,0.25,0.13224794488365624
0.07,0.06,0.25,0.13002029229203246
0.07,0.08,0.25,0.12798111311087415
0.07,0.1,0.25,0.1263579797860318
0.08,0.02,0.25,0.15108811893972748
0.08,0.04,0.25,0.14758208561591032
0.08,0.06,0.25,0.14471666886573925
0.08,0.08,0.25,0.14211526970491392
0.08,0.1,0.25,0.14000948105683983
0.09,0.02,0.25,0.16669822299262568
0.09,0.04,0.25,0.16235682907830384
0.09,0.06,0.25,0.1588217652355689
0.09,0.08,0.25,0.1556385281189557
0.09,0.1,0.25,0.15303239125130863
0.1,0.02,0.25,0.18184933505536025
0.1,0.04,0.25,0.1766308643664401
0.1,0.06,0.25,0.17240303541567614
0.1,0.08,0.25,0.1686272221811397
0.1,0.1,0.25,0.1655122068068954
0.11,0.02,0.25,0.1965802060757341
0.11,0.04,0.25,0.190450145935587
0.11,0.06,0.25,0.18551316394479989
0.11,0.08,0.25,0.18114066258546296
0.11,0.1,0.25,0.17751494609796448
0.12,0.02,0.25,0.21092096103232033
0.12,0.04,0.25,0.2038504603950128
0.12,0.06,0.25,0.19819292603499308
0.12,0.08,0.25,0.19322424353955892
0.12,0.1,0.25,0.18909045022186605
0.13,0.02,0.25,0.22489496620631683
0.13,0.04,0.25,0.21685959309329988
0.13,0.06,0.25,0.21047362685114424
0.13,0.08,0.25,0.20491214405350647
0.13,0.1,0.25,0.20027533432280487
0.14,0.02,0.25,0.23852039167801972
0.14,0.04,0.25,0.2294991417042841
0.14,0.06,0.25,0.22237916649632902
0.14,0.08,0.25,0.2162296610189293
0.14,0.1,0.25,0.21109560843294642
0.15,0.02,0.25,0.2518115039148561
0.15,0.04,0.25,0.2417860188558682
0.15,0.06,0.25,0.23392777240963827
0.15,0.08,0.25,0.22719520706485408
0.15,0.1,0.25,0.22156898233290817
0.16,0.02,0.25,0.2647797201517899
0.16,0.04,0.25,0.25373368157695747
0.16,0.06,0.25,0.24513343686803926
0.16,0.08,0.25,0.23782200349643756
0.16,0.1,0.25,0.23170686817613173
0.17,0.02,0.25,0.277434453742474
0.17,0.04,0.25,0.265353121782654
0.17,0.06,0.25,0.25600709393209686
0.17,0.08,0.25,0.2481194968803062
0.17,0.1,0.25,0.2415160960799114
0.18,0.02,0.25,0.2897837775409626
0.18,0.04,0.25,0.2766536490019993
0.18,0.06,0.25,0.2665575673249809
0.18,0.08,0.25,0.2580945266136396
0.18,0.1,0.25,0.2510003603029703
0.19,0.02,0.25,0.30183493048050875
0.19,0.04,0.25,0.28764349392708793
0.19,0.06,0.25,0.2767923182515491
0.19,0.08,0.25,0.26775226980579625
0.19,0.1,0.25,0.2601614161021256
0.2,0.02,0.25,0.31359469072363183
0.2,0.04,0.25,0.29833025900591864
0.2,0.06,0.25,0.28671801994279944
0.2,0.08,0.25,0.27709698882232553
0.2,0.1,0.25,0.2690000493390969
0.21,0.02,0.25,0.3250696369878849
0.21,0.04,0.25,0.30872124012074953
0.21,0.06,0.25,0.2963409836682961
0.21,0.08,0.25,0.2861326057862737
0.21,0.1,0.25,0.2775168421340356
0.22,0.02,0.25,0.33626631786348893
0.22,0.04,0.25,0.3188236413224507
0.22,0.06,0.25,0.30566745903426623
0.22,0.08,0.25,0.29486312715446017
0.22,0.1,0.25,0.28571275828188597
0.23,0.02,0.25,0.3471913471197299
0.23,0.04,0.25,0.32864470258652767
0.23,0.06,0.25,0.31470382953510667
0.23,0.08,0.25,0.30329294017817676
0.23,0.1,0.25,0.2935895718332624
0.24,0.02,0.25,0.357851441154867
0.24,0.04,0.25,0.3381917585951195
0.24,0.06,0.25,0.3234567225233192
0.24,0.08,0.25,0.311427001631768
0.24,0.1,0.25,0.3011501613264206
0.25,0.02,0.25,0.3682534129005152
0.25,0.04,0.25,0.3474722446238454
0.25,0.06,0.25,0.33193305099201376
0.25,0.08,0.25,0.31927093767279136
0.25,0.1,0.25,0.3083986907925831
0.26,0.02,0.25,0.37840413467426803
0.26,0.04,0.25,0.3564936637268299
0.26,0.06,0.25,0.34014000281928414
0.26,0.08,0.25,0.3268310721119915
0.26,0.1,0.25,0.3153406969875703
0.27,0.02,0.25,0.3883104807135082
0.27,0.04,0.25,0.3652635275788454
0.27,0.06,0.25,0.348084991406376
0.27,0.08,0.25,0.3341143987482434
0.27,0.1,0.25,0.3219831004532995
0.28,0.02,0.25,0.3979792584463557
0.28,0.04,0.25,0.3737892815653674
0.28,0.06,0.25,0.35577557995809483
0.28,0.08,0.25,0.34112851178897946
0.28,0.1,0.25,0.3283341560852204
0.29,0.02,0.25,0.4074171359848768
0.29,0.04,0.25,0.38207822302553845
0.29,0.06,0.25,0.3632193900139741
0.29,0.08,0.25,0.3478815067536907
0.29,0.1,0.25,0.33440335695619094
0.3,0.02,0.25,0.41663057187666047
0.3,0.04,0.25,0.3901374199642604
0.3,0.06,0.25,0.3704240032535866
0.3,0.08,0.25,0.3543818626670174
0.3,0.1,0.25,0.34020130328485465
0.31,0.02,0.25,0.4256257518322224
