Sample Size,Mean R2,Std R2
30,0.8463601501296582,
31,0.7535244890019583,
32,0.764920868051483,
33,0.8017803412108833,
34,0.8786443021552771,
35,0.8809663281468211,
36,0.9272255008022598,
37,0.8915459426097061,
38,0.8957604420157302,
39,0.9190957570342143,
40,0.9219237847453742,
41,0.933541966387005,
42,0.9283828769013847,
43,0.9416421270841103,
44,0.921771128162315,
45,0.9423878154804392,
46,0.9366473023840596,
47,0.939230814392043,
48,0.9416543412538602,
49,0.9395727190266872,
50,0.9138990972844495,
51,0.9320466517573942,
52,0.9401501868210025,
53,0.9405577630696917,
54,0.9433650039496123,
55,0.9428054431294457,
56,0.9408663283500616,
57,0.9488131534917615,
58,0.9424599070697115,
59,0.9477677065721869,
60,0.9905278216846799,
61,0.9837684927093487,
62,0.9891404863508876,
63,0.9926754708447819,
64,0.9847978459171951,
65,0.9911209978222721,
66,0.9914311172603626,
67,0.9890169214531697,
68,0.9899691256945807,
69,0.9900035845553806,
70,0.9731991947021014,
71,0.9862846516084536,
72,0.9945430490414369,
73,0.9903124791176122,
74,0.9882672117375131,
75,0.9939587640176635,
76,0.9898167939587278,
77,0.9866095996716391,
78,0.991387833630157,
79,0.9903353933399082,
80,0.9916381203654604,
81,0.9926121972989528,
82,0.9867477104487861,
83,0.9919912690888213,
84,0.9909462882050545,
85,0.9894116306628067,
86,0.9920502944712362,
87,0.9864348489093864,
88,0.9862374072235344,
89,0.9879719248249655,
90,0.9911126937676474,
91,0.9871306621626885,
92,0.9907889439293034,
93,0.9914509062066774,
94,0.9872078920192671,
95,0.9913757326522656,
96,0.9897016533628791,
97,0.98869838550114,
98,0.9919243221984738,
99,0.9909024725907982,
100,0.9910390004680402,
101,0.9884085215517441,
102,0.9930477392170238,
103,0.9879115375077275,
104,0.9909980714335712,
105,0.98894365702421,
106,0.9927811605977523,
107,0.9894678727612375,
108,0.9920426518813317,
109,0.9896974569095103,
110,0.9898160622945312,
111,0.9904434021245604,
112,0.9902730842374172,
113,0.9931515717932936,
114,0.9921379260054459,
115,0.9929054665278966,
116,0.990053489469758,
117,0.991492946663677,
118,0.9937349305146047,
119,0.9917773100023741,
120,0.9916691653799247,
121,0.9914165092252335,
122,0.9904960676353048,
123,0.9943265763557526,
124,0.9906148912468852,
125,0.991613896198075,
126,0.9902246986383814,
127,0.9931060875913634,
128,0.995346289653519,
129,0.9904433879531658,
130,0.9908335877664743,
131,0.992609989751123,
132,0.9919615684142613,
133,0.9924240239944089,
134,0.9905425375197224,
135,0.9935430290566528,
136,0.991348994007265,
137,0.9946972573670588,
138,0.9902023350541047,
139,0.9910919844656532,
140,0.9903486366313163,
141,0.9940807370764947,
142,0.9945197459376494,
143,0.9929774092722049,
144,0.9945780557005344,
145,0.9941253611077087,
146,0.995839498238775,
147,0.9936134076120593,
148,0.9943603572081157,
149,0.9976374783923957,
150,0.9963847391936929,
151,0.9945269929424156,
152,0.9930235065498639,
153,0.9958506761536847,
154,0.9950958585140954,
155,0.9948012440087892,
156,0.9954246183852722,
157,0.995679035283621,
158,0.9963462240296779,
159,0.996128889362512,
160,0.9948454475893119,
161,0.9938457195157904,
162,0.9930344006120398,
163,0.9946428595166582,
164,0.9966166758626632,
165,0.9937640459661371,
166,0.99477285165609,
167,0.9954073509956933,
168,0.9926307636164774,
169,0.994800369104882,
170,0.9929984788805158,
171,0.9943835500109628,
172,0.9953799698050314,
173,0.9956857880301108,
174,0.9968799946012916,
175,0.9935156772497258,
176,0.9977917983099989,
177,0.9935748167020649,
178,0.9937195925320043,
179,0.9951647383531369,
180,0.995891621547746,
