Sample Size,Mean R2,Std R2

40,0.9469639991752856,0.02849562511490864
41,0.9405082194901487,0.02867976285025073
42,0.9262046242331401,0.03213668814408582
43,0.8983564336105303,0.11240282320075361
44,0.9409495462748879,0.05677063631695998
45,0.9377416029397398,0.05020669420356113
46,0.9443829961890409,0.028406544219019714
47,0.9570054284820586,0.016712044910077276
48,0.9614257204295802,0.03530662496610771
49,0.9595384320973578,0.027219576423431095
50,0.963027501035788,0.020352346463830374
51,0.9143385421198238,0.12600266322698428
52,0.9686991501717699,0.013825033074068217
53,0.9683735684955306,0.01793685169202201
54,0.9658288409512004,0.017036205334675487
55,0.9608424423829092,0.023077448943440392
56,0.9761970517954172,0.008043704403381218
57,0.9665044119909899,0.01859667664273032
58,0.9739695047506794,0.01084811947241958
59,0.9722537027748487,0.02078662296238261
60,0.9687656177380266,0.017160903853224913
61,0.9736701187104202,0.015446446753280841
62,0.9761899912721013,0.012086817367007355
63,0.9775539225792882,0.012022423846399132
64,0.9667443626927685,0.04234456271715343
65,0.983786656744746,0.008762216068013867
66,0.9769143575221951,0.007151076145690022
67,0.9694270821212981,0.022556003085760657
68,0.9705658255820409,0.021254080097260035
69,0.976881028523322,0.012704405252201066
70,0.9726455707372587,0.010554586073209261
71,0.9828729503307414,0.01083975409545501
72,0.963822659607397,0.035433746950783655
73,0.9766562847204433,0.010115317915082156
74,0.9857705487822193,0.007258765971697787
75,0.9839991783980757,0.008916345723055913
76,0.9756611737953497,0.024507740137355054
77,0.9862644370110095,0.006888332430695723
78,0.9800421390401655,0.011029380660018547
79,0.9853730753518996,0.006577190384412703
80,0.9788151572637697,0.011372396836785252
81,0.9822188121732027,0.014854155084318442
82,0.9843871902298155,0.010924793902449598
83,0.987737809401761,0.00522289197455968
84,0.9908114100708201,0.00710812508139558
85,0.9893541012355588,0.004824061133144439
86,0.9821809205531193,0.015507821500972784
87,0.9847751980163066,0.008060383320310619
88,0.9870956170849734,0.007535648019493121
89,0.9821923756337307,0.01515518599421183
90,0.9839290833104792,0.013366541241522955
91,0.9878538381770806,0.008918911631834291
92,0.9881928332066711,0.0084372963806117
93,0.9870661576448748,0.006627491054310631
94,0.9836418979105448,0.010140714219504207
95,0.9919746442460788,0.004927873493739197
96,0.9856003937798624,0.006675388433779194
97,0.9908313438169808,0.0039013024519627265
98,0.9894391651552281,0.00645393035850202
99,0.9904772037797148,0.003847707327781407
100,0.9922943520171634,0.004625538178747027
101,0.9931452719577891,0.00335514512343768
102,0.989329526595754,0.007884130502946233
103,0.9912883590146973,0.004490224325309828
104,0.9896440978335971,0.00887883086479795
105,0.9879807233623495,0.007958519568293802
106,0.9895946536038096,0.008662058568843958
107,0.9909790088998257,0.0034733250079088313
108,0.9926308933759469,0.0028281871271412166
109,0.9899357701243755,0.005283611527272463
110,0.9941759672434094,0.002757740713771931
111,0.9944835091290674,0.0023348618148033547
112,0.9923551863016293,0.004892883718175649
113,0.9916140812746435,0.0039294014475663
114,0.9917575355922257,0.00428187753046774
115,0.9921634573906559,0.002970416051620387
116,0.9944095059752266,0.002447663392507606
117,0.99496577781009,0.0016930162769808982
118,0.9911682041387564,0.004777830434581509
119,0.9929200869577605,0.00444222823511672
120,0.992420639436632,0.004529302624365676
121,0.9948457283217171,0.002720938037948801
122,0.9939784346203432,0.003022391597252155
123,0.9946077390921173,0.0022828119938030573
124,0.9949051413763124,0.002625299449358007
125,0.9940703477128,0.002297080495901967
126,0.9945702708817994,0.002985385841500884
127,0.9949395554920099,0.0022800444688374694
128,0.9951843816894923,0.0019770795942595197
129,0.9949366451438767,0.002470054389094129
130,0.9945773344722733,0.0021635736494761966
131,0.9927664814041973,0.003980976032090452
132,0.9941439859110984,0.0024371194866450664
133,0.9955218780989175,0.0021047097509557726
134,0.9956317982632298,0.0017464784229637741
135,0.9951209583410845,0.002679767089550004
136,0.9951687464068917,0.0020826857314088652
137,0.9958660892829132,0.0016865066298976856
138,0.9954511568800841,0.0021477003705737486
139,0.9963351526533494,0.002519480334791388
140,0.9954109133516631,0.0026559104245751216
141,0.9951188830187816,0.002211318358363922
142,0.9970230004302684,0.0013509327452921132
143,0.9955308851803935,0.002786557718011423
144,0.9955211841050792,0.003972921191907646
145,0.9962821044208514,0.0010095531122871193
146,0.9965542592106035,0.001851396006078455
147,0.9950130005396559,0.0020702128371449507
148,0.9961922318987796,0.001649668661538284
149,0.9967771558714767,0.0017883067536558837
150,0.9962846195777155,0.001871549231531312
151,0.9959675369139298,0.001862862712641441
152,0.9965227699732452,0.0016635811935864166
153,0.9964275984571579,0.0022059666918030863
154,0.9975008150653837,0.0013979272647018212
155,0.9961991469555448,0.002576033634735989
156,0.9961384584358488,0.002875104144982615
157,0.9972250571845999,0.0009106281035714888
158,0.9977874742635459,0.001363819573390159
159,0.9968408157593291,0.0015711979089090802
160,0.997444618375761,0.0014467356761982972
161,0.9972002421021097,0.0009849711319056362
162,0.9966933699846748,0.001511041592334411
163,0.9974789184767612,0.0011273213195368648
164,0.9973667752241783,0.0011865109377035264
165,0.9969392147487086,0.0013995913994506017
166,0.9979600317247554,0.0016278769256007667
167,0.9966743004082137,0.0020325650488963376
168,0.9982427793022264,0.0007738737082178681
169,0.9980661174615408,0.001518572699827113
170,0.9973433723239576,0.0016979079220019633
171,0.9975193446111238,0.0013336712990833178
172,0.9982068169091838,0.0009921451429688588
173,0.99729747554889,0.0018468540406963018
174,0.9980369582576687,0.0012757655171157197
175,0.9981249593663645,0.0009071501539619788
176,0.9986497556604597,0.0008717192383483924
177,0.9981246034907738,0.0009217274004918995
178,0.9984376430387423,0.0011833706132338235
179,0.9986197630699516,0.0007934005585540612
180,0.9985409189288493,0.0005752781624973665
