Sample Size,Mean R2,Std R2
30,0.16728355597336356,2.925694557147251e-17
31,-0.5368805111864897,1.8039552093091065
32,-23.634502808780894,70.32731893466108
33,-4.969546773784995,11.875964827731357
34,0.5466076058094776,0.3948854137635751
35,-0.7546273433534022,2.6076054912158697
36,0.3698613745413405,1.2610429958833167
37,0.720617880196526,0.3160563576855051
38,-0.4200091011915202,3.8143859199429793
39,0.8395651855051117,0.14713284552975517
40,0.8974591790167921,0.06202499111207346
41,0.8844491697248756,0.07226310145634494
42,0.9371600333345101,0.09087594717307215
43,0.9619274037964989,0.05202153361707976
44,0.9811817804820997,0.011227993437558979
45,0.984555781221327,0.008878909612020217
46,0.9906871783009035,0.0058500823750342115
47,0.9895556768447011,0.010852707541750502
48,0.9876341434831275,0.01703779234737756
49,0.9947793663712897,0.00345328871254818
50,0.9960604858139319,0.0020484012106169788
51,0.9957295284912387,0.0030036802971252826
52,0.9955967275328869,0.002526960019323355
53,0.9940038494748414,0.004698973534802841
54,0.99637841922364,0.0018134908517583833
55,0.9959020887720568,0.003105902259502927
56,0.9966419688107289,0.0017370504566334086
57,0.9952249362447514,0.0030874787044541615
58,0.9951877886093466,0.004532197893433066
59,0.9958727628320757,0.004150698074097686
60,0.9977218126146358,0.0010907884992652388
61,0.9978979718459993,0.0003688278976114385
62,0.9968300457261178,0.0015990106860226047
63,0.9970122148751319,0.0015624440856967519
64,0.9962136046252649,0.00287329072704663
65,0.9966860502279522,0.002959534032846419
66,0.9974432796403564,0.0009847685404738575
67,0.9982774851763585,0.0005446554277006622
68,0.9974533765496247,0.0021644576641759016
69,0.998181162727205,0.0004212334741404679
70,0.9974729286131427,0.001361865659465699
71,0.9975068666094058,0.002647739229496193
72,0.9982764963309829,0.0006762138641991683
73,0.9982103053854617,0.0005602678489303711
74,0.9978695252759199,0.0009778035821469907
75,0.9974300862733804,0.0021220964050805377
76,0.9976052748121982,0.001905502949906405
77,0.9979044418331252,0.0004968713320210922
78,0.998254946662955,0.000523728207402928
79,0.9978587738188702,0.0013556334361831948
80,0.9975600052546906,0.001586743766077657
81,0.9979128813459095,0.0008245516788285979
82,0.9982637524704445,0.0007635745118369865
83,0.9983512753232869,0.0005420664940220851
84,0.9985338355698724,0.00033060447300551054
85,0.9984955477097535,0.000341784571636628
86,0.9984295462808056,0.0006290115274295154
87,0.9984393751543532,0.0003682333750141357
88,0.9984880361623893,0.0005402543651484569
89,0.9984669522916457,0.0006479654125490136
90,0.9984994032517562,0.0004849749174066688
91,0.9984480893294074,0.0007112952045263351
92,0.9985176761150403,0.00037801511773520726
93,0.9987570647999077,0.00019596657450268948
94,0.9987728903231501,0.00022050107127932045
95,0.9985837071366598,0.00031042938863290914
96,0.9987896523824225,0.0001268944258806429
97,0.9980198936319455,0.0018797635641397833
98,0.9986869062979524,0.00020993535643268094
99,0.9986431443581842,0.0005015524340131565
100,0.9985473970064127,0.00039424755099525606
101,0.998034732692477,0.0012403545499294778
102,0.9985858527562881,0.00035467217374354255
103,0.9988186944669764,0.00020929675512415416
104,0.9988872619891742,0.0001387842992562396
105,0.9986939221823572,0.00033879037598706597
106,0.9988125324286086,0.00026722034755919896
107,0.9988384615408398,0.0002645105150399645
108,0.9986600235175631,0.00048771403423511793
109,0.998763697703516,0.00024544876771053105
110,0.9988923211090537,0.0001033764735397492
111,0.9988308535551734,0.0004250252258060529
112,0.9987947413871673,0.00025414466979359053
113,0.9989066906531828,0.000155037268715726
114,0.9989377786534968,0.00010911875556919335
115,0.9988140344649571,0.00040366257184504083
116,0.9989188117113172,0.00013763741912356707
117,0.9988146066933157,0.0002606458384663043
118,0.9988955433077307,0.00013343664644738676
119,0.9988604006975388,0.0002413192542467375
120,0.9988405822511567,0.00032444084026675993
121,0.9988886910330474,0.00033573681611819977
122,0.998991367054427,9.818121267665939e-05
123,0.9988904917486267,0.00028018349869735726
124,0.9988562019170131,0.00015796256222842846
125,0.9990038712179447,9.315309824019497e-05
126,0.9990182846697753,0.00010116423539617598
127,0.998950830281891,0.0001331553887649745
128,0.9989622756846297,0.00017416632888141043
129,0.9990057101384198,6.102160649376775e-05
130,0.9989962127820211,9.791743190316275e-05
131,0.9989847343452427,8.509048768799631e-05
132,0.9990169774935878,6.0268562937648434e-05
133,0.9989771109944593,0.00016347945008492862
134,0.9990649522962981,7.081565842773602e-05
135,0.9989844443935796,0.0001258246924013913
136,0.9990095705766514,6.582489991082884e-05
137,0.998921515355395,0.00019356160067545572
138,0.9990563991369786,7.300552419388747e-05
139,0.9990472216260841,8.204889664609183e-05
140,0.9989960281092978,0.0002540823839080565
141,0.9990289518064998,8.031930136700282e-05
142,0.9989911256091769,0.00013558798694631295
143,0.9990121867419974,0.00010330158689232102
144,0.9990241249022551,0.0001255757183205985
145,0.9990571588302057,8.517361294287863e-05
146,0.9990875886624728,5.894327032267055e-05
147,0.9990880204291198,5.8064130770266637e-05
148,0.9990090718026148,0.00022313186977127616
149,0.9990785387096366,9.546569057656809e-05
150,0.9990737549382356,6.498630089314257e-05
151,0.9990445395067098,8.638307450807427e-05
152,0.9990451982744428,0.0001164158485722088
153,0.9990908138216875,6.741785644524558e-05
154,0.9990942522246465,9.649424051712945e-05
155,0.9990450779158065,7.137339688239779e-05
156,0.9991177812033902,7.292940138434192e-05
157,0.9991214857417485,5.4308422139257865e-05
158,0.9990934979449086,4.139687092419318e-05
159,0.9990828709593075,8.515899863927254e-05
160,0.9990642891557945,7.096878347875715e-05
161,0.9991183050331781,6.104990898497962e-05
162,0.9991021079096374,3.8547230605298056e-05
163,0.9990528457364224,7.129084579717834e-05
164,0.9990899251791632,5.368835953148035e-05
165,0.9990991440976567,4.612504919755148e-05
166,0.9991102734480771,6.15297710687787e-05
167,0.999126966807237,6.465520192352428e-05
168,0.9991186052258033,4.061251943408923e-05
169,0.9991010910056058,5.55846608651009e-05
170,0.9991297231192245,3.726156639118858e-05
171,0.999100564215483,6.89712058481613e-05
