Sample Size,Mean R2,Std R2
31,-1.8558692294958714,3.2257809845083
32,-5.997942459998359,11.053889396625216
33,-9.61985932810489,29.60815424818884
34,0.7577348310170059,0.1722368012876343
35,0.17268347440948068,1.2343643527936168
36,-0.0895636951059999,1.4669804729149225
37,0.8007934766933069,0.14496193180889605
38,0.6786042679814851,0.4042969165209907
39,0.9275707643405309,0.017108843398277652
40,0.9324644264281428,0.01711169741165682
41,0.9310121330169296,0.024254236081813273
42,0.9912015775711428,0.00828300344980434
43,0.9915433936783963,0.0033740520156236393
44,0.9918009412143081,0.002621357540803146
45,0.9955555009803071,0.002923229047546007
46,0.9942275443184727,0.0027427164051309987
47,0.996705406412328,0.00285651828262147
48,0.9974387889671126,0.0017250369399145443
49,0.9973580340153096,0.00216404874952812
50,0.9986103699714006,0.0005085499579920882
51,0.9973769727361594,0.0022207587751687198
52,0.9985198579120886,0.00048441088506839147
53,0.998769367951325,0.000255316596790933
54,0.9987531747346644,0.00036075832076069023
55,0.9988504716329833,0.0004305208997420313
56,0.9989191998820935,0.0002861379091948547
57,0.9986086369501613,0.00040372366682121303
58,0.9987050434302087,0.0002967965558397019
59,0.9988514280780576,0.0002665994760655353
60,0.9987939573699484,0.0006200688274255544
61,0.9985575708975851,0.0005493964413888277
62,0.9989629135304859,0.00025459368315052325
63,0.9989479655452278,0.0002557590281936233
64,0.9990989558361655,0.00012401858965309313
65,0.9988972575322844,0.0003557023538343491
66,0.9990410831571266,0.0002575195389357328
67,0.9990546452545814,0.000261467623453116
68,0.9991323107301474,0.00018561042243902284
69,0.999048465741539,0.00020514139819533683
70,0.9990735008318883,0.00021347381234322735
71,0.9992006445919015,8.37013391334398e-05
72,0.9991551026765586,0.00013076683070804615
73,0.9990654488562889,0.0006068258086425965
74,0.9991161610756063,0.00021196166866191106
75,0.9991428932061792,0.00014154485478022348
76,0.9990463687131342,0.00022935910750642406
77,0.9991790364633284,0.0001648539963185489
78,0.9991651698145363,0.00014093119628931898
79,0.9990148090279988,0.0003783538566826438
80,0.9990916680076329,0.00033856339221879174
81,0.9992296465642789,0.0002390942574623364
82,0.9992271397053824,0.00012196179385071271
83,0.9992350264818709,0.00015888599682429687
