adhesivity,particle_size,weight_coefficient,gamma
0.65,0.09,3.0,0.002643388263235365
0.65,0.1,3.0,0.0020085175960440228
0.66,0.01,3.0,0.2750154478173682
0.66,0.02,3.0,0.12418228719300065
0.66,0.03,3.0,0.05847967048580875
0.66,0.04,3.0,0.029252745696478333
0.66,0.05,3.0,0.015725233771023066
0.66,0.06,3.0,0.009095890281898798
0.66,0.07,3.0,0.005617405646028304
0.66,0.08,3.0,0.003671695275936029
0.66,0.09,3.0,0.0025509457990355393
0.66,0.1,3.0,0.001950075288635209
0.67,0.01,3.0,0.27527196216619876
0.67,0.02,3.0,0.12317381254460909
0.67,0.03,3.0,0.057477767570981796
0.67,0.04,3.0,0.02851459047101286
0.67,0.05,3.0,0.015228643564347777
0.67,0.06,3.0,0.008771594342227533
0.67,0.07,3.0,0.005407320430523768
0.67,0.08,3.0,0.003535781721769907
0.67,0.09,3.0,0.002462952821126718
0.67,0.1,3.0,0.0018932460361974688
0.68,0.01,3.0,0.27548399943665497
0.68,0.02,3.0,0.12214566759026814
0.68,0.03,3.0,0.05647928078549864
0.68,0.04,3.0,0.027790257122199496
0.68,0.05,3.0,0.014747800257318377
0.68,0.06,3.0,0.008461109802633931
0.68,0.07,3.0,0.005207846615033213
0.68,0.08,3.0,0.003407147060405098
0.68,0.09,3.0,0.0023791806945514657
0.68,0.1,3.0,0.0018378894556285808
0.69,0.01,3.0,0.2756381115445091
0.69,0.02,3.0,0.12109171275003511
0.69,0.03,3.0,0.055481410620991
0.69,0.04,3.0,0.02707826416118933
0.69,0.05,3.0,0.014281738929290678
0.69,0.06,3.0,0.008163733851491458
0.69,0.07,3.0,0.00501847514836349
0.69,0.08,3.0,0.0032854491036680283
0.69,0.09,3.0,0.002299425888323559
0.69,0.1,3.0,0.0017839019854599518
0.7,0.01,3.0,0.27572098275607343
0.7,0.02,3.0,0.12000600821917098
0.7,0.03,3.0,0.054481492861749
0.7,0.04,3.0,0.026377197727249353
0.7,0.05,3.0,0.013829524192162226
0.7,0.06,3.0,0.007878779207106513
0.7,0.07,3.0,0.004838710704958489
0.7,0.08,3.0,0.003170361981339244
0.7,0.09,3.0,0.002223506009146072
0.7,0.1,3.0,0.00173121154317241
0.71,0.01,3.0,0.2757200085729926
0.71,0.02,3.0,0.11888309344662049
0.71,0.03,3.0,0.05347712966217938
0.71,0.04,3.0,0.025685772214001507
0.71,0.05,3.0,0.013390277895632354
0.71,0.06,3.0,0.007605585949252687
0.71,0.07,3.0,0.004668075247687871
0.71,0.08,3.0,0.003061575007477609
0.71,0.09,3.0,0.0021512558656902906
0.71,0.1,3.0,0.0016797719831312845
0.72,0.01,3.0,0.27562390929368374
0.72,0.02,3.0,0.11771827434938709
0.72,0.03,3.0,0.05246632017187337
0.72,0.04,3.0,0.025002889044031057
0.72,0.05,3.0,0.01296320541609038
0.72,0.06,3.0,0.007343532554755631
0.72,0.07,3.0,0.004506111243097444
0.72,0.08,3.0,0.00295879148079362
0.72,0.09,3.0,0.002082523588350914
0.72,0.1,3.0,0.0016295574473787944
0.73,0.01,3.0,0.2754233599312961
0.73,0.02,3.0,0.11650790870225759
0.73,0.03,3.0,0.05144758607151173
0.73,0.04,3.0,0.02432769151149254
0.73,0.05,3.0,0.012547619668514282
0.73,0.06,3.0,0.0070920458078227175
0.73,0.07,3.0,0.0043523844115359814
0.73,0.08,3.0,0.002861727386132147
0.73,0.09,3.0,0.0020171668299180014
0.73,0.1,3.0,0.0015805567155545055
0.74,0.01,3.0,0.27511161451354577
0.74,0.02,3.0,0.11524967876632586
0.74,0.03,3.0,0.050420086928002594
0.74,0.04,3.0,0.02365961348824597
0.74,0.05,3.0,0.012142961958448039
0.74,0.06,3.0,0.006850609259628368
0.74,0.07,3.0,0.004206485899833127
0.74,0.08,3.0,0.002770109966651806
0.74,0.09,3.0,0.0019550490743018
0.74,0.1,3.0,0.0015327676707818426
0.75,0.01,3.0,0.27468509947796604
0.75,0.02,3.0,0.11394283912857321
0.75,0.03,3.0,0.04938371998485354
0.75,0.04,3.0,0.022998419738910907
0.75,0.05,3.0,0.011748818796302551
0.75,0.06,3.0,0.006618769920895987
0.75,0.07,3.0,0.004068033771027787
0.75,0.08,3.0,0.0026836761400827157
0.75,0.09,3.0,0.0018960360829773661
0.75,0.1,3.0,0.0014861920060591789
0.76,0.01,3.0,0.274143948163924
0.76,0.02,3.0,0.11258842703197953
0.76,0.03,3.0,0.04833919892771381
0.76,0.04,3.0,0.022344235637070452
0.76,0.05,3.0,0.011364933833979182
0.76,0.06,3.0,0.006396142889175222
0.76,0.07,3.0,0.003936673713707369
0.76,0.08,3.0,0.002602170738224065
0.76,0.09,3.0,0.0018399925140140548
0.76,0.1,3.0,0.001440830301056445
0.77,0.01,3.0,0.2734924464689618
0.77,0.02,3.0,0.11118942228289087
0.77,0.03,3.0,0.0472881063451361
0.77,0.04,3.0,0.021697564230206506
0.77,0.05,3.0,0.010991214160672396
0.77,0.06,3.0,0.006182413640311368
0.77,0.07,3.0,0.003812078883692189
0.77,0.08,3.0,0.0025253445561469836
0.77,0.09,3.0,0.0017867787553608567
0.77,0.1,3.0,0.0013966776030638704
0.78,0.01,3.0,0.27273935873009286
0.78,0.02,3.0,0.1097508441805715
0.78,0.03,3.0,0.046232915060689314
0.78,0.04,3.0,0.0210592888762894
0.78,0.05,3.0,0.010627730311888467
0.78,0.06,3.0,0.0059773377501308594
0.78,0.07,3.0,0.0036939488019675825
0.78,0.08,3.0,0.0024529522072335315
0.78,0.09,3.0,0.0017362480247458715
0.78,0.1,3.0,0.00135371964905543
0.79,0.01,3.0,0.27189810282285226
0.79,0.02,3.0,0.10827977382101711
0.79,0.03,3.0,0.04517697423540398
0.79,0.04,3.0,0.020430660054965865
0.79,0.05,3.0,0.010274709498233399
0.79,0.06,3.0,0.00578073785912918
0.79,0.07,3.0,0.003582007246084706
0.79,0.08,3.0,0.002384749792231208
0.79,0.09,3.0,0.0016882438027116186
0.79,0.1,3.0,0.0013119298704544532
0.8,0.01,3.0,0.2709867442347068
0.8,0.02,3.0,0.10678529150734156
0.8,0.03,3.0,0.04412445707832847
0.8,0.04,3.0,0.019813265426092654
0.8,0.05,3.0,0.00993252174129345
0.8,0.06,3.0,0.005592497743430607
0.8,0.07,3.0,0.003475999086631744
0.8,0.08,3.0,0.002320492405588431
0.8,0.09,3.0,0.00164259768502278
0.8,0.1,3.0,0.0012712673283943787
0.81,0.01,3.0,0.27002778019697804
0.81,0.02,3.0,0.10527832068457375
0.81,0.03,3.0,0.043080268074767135
0.81,0.04,3.0,0.019208982717592298
0.81,0.05,3.0,0.00960165879412222
0.81,0.06,3.0,0.005412553409339496
0.81,0.07,3.0,0.003375686036123986
0.81,0.08,3.0,0.002259931521981514
0.81,0.09,3.0,0.0015991277649867613
0.81,0.1,3.0,0.0012316757364604495
0.82,0.01,3.0,0.2690476863965759
0.82,0.02,3.0,0.10377137156839948
0.82,0.03,3.0,0.04204990871875657
0.82,0.04,3.0,0.018619915523841225
0.82,0.05,3.0,0.009282705904133652
0.82,0.06,3.0,0.005240881176181016
0.82,0.07,3.0,0.0032808412938419556
0.82,0.08,3.0,0.0022028123296459804
0.82,0.09,3.0,0.001557637687574883
0.82,0.1,3.0,0.0011930837396122462
0.83,0.01,3.0,0.26807619978642344
0.83,0.02,3.0,0.10227817914582837
0.83,0.03,3.0,0.041039301662832976
0.83,0.04,3.0,0.01804831251454586
0.83,0.05,3.0,0.008976306620759324
0.83,0.06,3.0,0.005077482750711208
0.83,0.07,3.0,0.0031912430891277055
0.83,0.08,3.0,0.0021488711086950023
0.83,0.09,3.0,0.001517916553700004
0.83,0.1,3.0,0.0011554066314963035
0.84,0.01,3.0,0.26714531088436105
0.84,0.02,3.0,0.10081323111743531
0.84,0.03,3.0,0.040054573807680655
0.84,0.04,3.0,0.017496470813253527
0.84,0.05,3.0,0.008683120931090723
0.84,0.06,3.0,0.004922367316729032
0.84,0.07,3.0,0.003106667144530232
0.84,0.08,3.0,0.002097832789616744
0.84,0.09,3.0,0.0014797398942264142
0.84,0.1,3.0,0.0011185497051837317
0.85,0.01,3.0,0.2662879370514674
0.85,0.02,3.0,0.09939118130457833
0.85,0.03,3.0,0.03910179897086316
0.85,0.04,3.0,0.016966624347295088
0.85,0.05,3.0,0.008403777003030568
0.85,0.06,3.0,0.004775530661800353
0.85,0.07,3.0,0.003026878105307838
0.85,0.08,3.0,0.0020494088749997757
0.85,0.09,3.0,0.001442871978093172
0.85,0.1,3.0,0.0010824134406039127
0.86,0.01,3.0,0.2655362440541208
0.86,0.02,3.0,0.0980261427448692
0.86,0.03,3.0,0.038186700273284066
0.86,0.04,3.0,0.016460817726864696
0.86,0.05,3.0,0.008138816707606971
0.86,0.06,3.0,0.004636931341605038
0.86,0.07,3.0,0.002951620012323053
0.86,0.08,3.0,0.0020032959631171503
0.86,0.09,3.0,0.0014070697617752184
0.86,0.1,3.0,0.001046900731909264
0.87,0.01,3.0,0.26491957655746334
0.87,0.02,3.0,0.09673085203708238
0.87,0.03,3.0,0.037314311202105016
0.87,0.04,3.0,0.015980765676544516
0.87,0.05,3.0,0.007888634881990158
0.87,0.06,3.0,0.004506463839476429
0.87,0.07,3.0,0.002880605937501536
0.87,0.08,3.0,0.00195917517820974
0.87,0.09,3.0,0.0013720888247609133
0.87,0.1,3.0,0.0010119263429286525
0.88,0.01,3.0,0.2644619494689971
0.88,0.02,3.0,0.09551569257947341
0.88,0.03,3.0,0.03648859249514811
0.88,0.04,3.0,0.015527697239967487
0.88,0.05,3.0,0.007653411998626325
0.88,0.06,3.0,0.0043839286346419315
0.88,0.07,3.0,0.0028135069623786177
0.88,0.08,3.0,0.0019167128860381917
0.88,0.09,3.0,0.0013376916600694648
0.88,0.1,3.0,0.000977428747317328
0.89,0.01,3.0,0.2641790425548999
0.89,0.02,3.0,0.09438755968845429
0.89,0.03,3.0,0.035711999773685964
0.89,0.04,3.0,0.015102183006087424
0.89,0.05,3.0,0.007433039574178834
0.89,0.06,3.0,0.00426899906371772
0.89,0.07,3.0,0.002749940765891202
0.89,0.08,3.0,0.0018755631518089337
0.89,0.09,3.0,0.0013036586926224397
0.89,0.1,3.0,0.0009433844602547042
0.9,0.01,3.0,0.26407463305541373
0.9,0.02,3.0,0.09334854626293455
0.9,0.03,3.0,0.03498499468128179
0.9,0.04,3.0,0.014703942675283847
0.9,0.05,3.0,0.007227037373439312
0.9,0.06,3.0,0.004161184887500932
0.9,0.07,3.0,0.0026894602085442217
0.9,0.08,3.0,0.0018353724759900265
0.9,0.09,3.0,0.001269802373857712
0.9,0.1,3.0,0.0009098249123124007
0.91,0.01,3.0,0.2641363993970891
0.91,0.02,3.0,0.09239442544632442
0.91,0.03,3.0,0.034305490920715706
0.91,0.04,3.0,0.01433162970932383
0.91,0.05,3.0,0.007034461369903575
0.91,0.06,3.0,0.004059792606055526
0.91,0.07,3.0,0.0026315424653782483
0.91,0.08,3.0,0.0017957874106978285
0.91,0.09,3.0,0.0012359846458089403
0.91,0.1,3.0,0.0008768558760664863
0.92,0.01,3.0,0.2643310400878739
0.92,0.02,3.0,0.09151290940860282
0.92,0.03,3.0,0.033668227200230744
0.92,0.04,3.0,0.013982590088278533
0.92,0.05,3.0,0.006853801725326638
0.92,0.06,3.0,0.003963882869451849
0.92,0.07,3.0,0.0025755794751210854
0.92,0.08,3.0,0.0017564657064339396
0.92,0.09,3.0,0.0012021379858938408
0.92,0.1,3.0,0.0008446794856276433
0.93,0.01,3.0,0.26459868446153273
0.93,0.02,3.0,0.09068167481315222
0.93,0.03,3.0,0.03306406333495202
0.93,0.04,3.0,0.013652594007621628
0.93,0.05,3.0,0.006682870992569695
0.93,0.06,3.0,0.003872225885371743
0.93,0.07,3.0,0.0025208707399667794
0.93,0.08,3.0,0.001717091649340025
0.93,0.09,3.0,0.0011682901557610922
0.93,0.1,3.0,0.0008136190761023342
0.94,0.01,3.0,0.2648466380685959
0.94,0.02,3.0,0.08986617098179749
0.94,0.03,3.0,0.032479205820117776
0.94,0.04,3.0,0.01333554360071697
0.94,0.05,3.0,0.006518684688488518
0.94,0.06,3.0,0.0037832566234799864
0.94,0.07,3.0,0.002466619819542856
0.94,0.08,3.0,0.001677396210402451
0.94,0.09,3.0,0.0011345927335986094
0.94,0.1,3.0,0.0007841475651929443
0.95,0.01,3.0,0.26494261952280695
0.95,0.02,3.0,0.08901727268315364
0.95,0.03,3.0,0.03189438789012416
0.95,0.04,3.0,0.013023167574764917
0.95,0.05,3.0,0.006357339704588937
0.95,0.06,3.0,0.0036950329356042052
0.95,0.07,3.0,0.002411936189198047
0.95,0.08,3.0,0.0016371825340048677
0.95,0.09,3.0,0.001101353601138034
0.95,0.1,3.0,0.0007569211374098075
0.96,0.01,3.0,0.26470782311937874
0.96,0.02,3.0,0.08806891328176306
0.96,0.03,3.0,0.031284059594771034
0.96,0.04,3.0,0.012704726307743044
0.96,0.05,3.0,0.006193901159281259
0.96,0.06,3.0,0.003605201514129033
0.96,0.07,3.0,0.0023558444243370574
0.96,0.08,3.0,0.0015963571471215932
0.96,0.09,3.0,0.0010690739419103269
0.96,0.1,3.0,0.0007328219398621305
0.97,0.01,3.0,0.2639103970392172
0.97,0.02,3.0,0.08693594307121093
0.97,0.03,3.0,0.030615689113490288
0.97,0.04,3.0,0.012366769732370298
0.97,0.05,3.0,0.006022315605222629
0.97,0.06,3.0,0.003510978887718233
0.97,0.07,3.0,0.002297302851877154
0.97,0.08,3.0,0.0015549671117971115
0.97,0.09,3.0,0.001038491243303206
0.97,0.1,3.0,0.0007130169352732962
0.98,0.01,3.0,0.2622602690706344
0.98,0.02,3.0,0.08551260762152482
0.98,0.03,3.0,0.02984934000330959
0.98,0.04,3.0,0.011993016232804282
0.98,0.05,3.0,0.005835378178094036
0.98,0.06,3.0,0.0034091572828547252
0.98,0.07,3.0,0.0022352337534865497
0.98,0.08,3.0,0.0015132432541050788
0.98,0.09,3.0,0.0010106316850447233
0.98,0.1,3.0,0.0006990459187631432
0.99,0.01,3.0,0.25940667761858865
0.99,0.02,3.0,0.08367223320060338
0.99,0.03,3.0,0.028937771269638857
0.99,0.04,3.0,0.01156445396470337
0.99,0.05,3.0,0.005624793117818941
0.99,0.06,3.0,0.003296147880294387
0.99,0.07,3.0,0.002168566764921043
0.99,0.08,3.0,0.0014716497450742928
0.99,0.09,3.0,0.0009868787676059188
0.99,0.1,3.0,0.0006929615865132729
1.0,0.01,3.0,0.25494025393241215
1.0,0.02,3.0,0.08126893454465992
1.0,0.03,3.0,0.02782740560345099
1.0,0.04,3.0,0.011059805230330315
1.0,0.05,3.0,0.00538138032329949
1.0,0.06,3.0,0.0031680762614027217
1.0,0.07,3.0,0.0020962961097338332
1.0,0.08,3.0,0.0014309409625525512
1.0,0.09,3.0,0.000969071105737696
1.0,0.1,3.0,0.000697561313151237
0.0,0.01,3.25,9.119860507750378e-05
0.0,0.02,3.25,3.085433621763888e-05
0.0,0.03,3.25,-4.4610997554414494e-06
0.0,0.04,3.25,-1.6548633366572136e-05
0.0,0.05,3.25,-9.089710265555852e-06
0.0,0.06,3.25,1.134240397702463e-05
0.0,0.07,3.25,3.532515166714979e-05
0.0,0.08,3.25,5.125860582615943e-05
0.0,0.09,3.25,4.5785642508592015e-05
0.0,0.1,3.25,2.678974435669781e-06
0.01,0.01,3.25,0.021987823809738107
0.01,0.02,3.25,0.021189959356040112
0.01,0.03,3.25,0.02065939452780768
0.01,0.04,3.25,0.02023370208691278
0.01,0.05,3.25,0.01981072346736955
0.01,0.06,3.25,0.019342809248534428
0.01,0.07,3.25,0.01883380195301162
0.01,0.08,3.25,0.01833566701495654
0.01,0.09,3.25,0.01794470004069779
0.01,0.1,3.25,0.017800179967166978
0.02,0.01,3.25,0.04150476690018898
0.02,0.02,3.25,0.038654872628627115
0.02,0.03,3.25,0.036532594983001494
0.02,0.04,3.25,0.034776138156171144
0.02,0.05,3.25,0.03316380495416895
0.02,0.06,3.25,0.031588149420347746
0.02,0.07,3.25,0.030039720689839917
0.02,0.08,3.25,0.02859304778000375
0.02,0.09,3.25,0.027393944525456675
0.02,0.1,3.25,0.026652899851288287
0.03,0.01,3.25,0.05905421509839726
0.03,0.02,3.25,0.053247911072754124
0.03,0.03,3.25,0.04886390023776072
0.03,0.04,3.25,0.04528357642973246
0.03,0.05,3.25,0.04213093588560313
0.03,0.06,3.25,0.039212038708401245
0.03,0.07,3.25,0.03647675699151607
0.03,0.08,3.25,0.033989119741048145
0.03,0.09,3.25,0.031902785810328675
0.03,0.1,3.25,0.030446470485476794
0.04,0.01,3.25,0.07493826201764575
0.04,0.02,3.25,0.06556712464611467
0.04,0.03,3.25,0.058537182149980486
0.04,0.04,3.25,0.05290546422385902
0.04,0.05,3.25,0.04810048707061
0.04,0.06,3.25,0.04381253683017223
0.04,0.07,3.25,0.0399253152398435
0.04,0.08,3.25,0.036466420364601265
0.04,0.09,3.25,0.033568884800086636
0.04,0.1,3.25,0.03144709206076796
0.05,0.01,3.25,0.08938130557893118
0.05,0.02,3.25,0.07605256835196769
0.05,0.03,3.25,0.06618447656541945
0.05,0.04,3.25,0.05843849059248321
0.05,0.05,3.25,0.052005158214429484
0.05,0.06,3.25,0.04643062891836164
0.05,0.07,3.25,0.041510389791938426
0.05,0.08,3.25,0.03721602255280607
0.05,0.09,3.25,0.033641071736846155
0.05,0.1,3.25,0.030966449843248704
0.06,0.01,3.25,0.10255324660079075
0.06,0.02,3.25,0.08503239749317536
0.06,0.03,3.25,0.07226268472791307
0.06,0.04,3.25,0.062439742351288546
0.06,0.05,3.25,0.05447568296901072
0.06,0.06,3.25,0.047747150459697775
0.06,0.07,3.25,0.04194352430841349
0.06,0.08,3.25,0.03696629680553581
0.06,0.09,3.25,0.032857705152861634
0.06,0.1,3.25,0.02975487759909069
0.07,0.01,3.25,0.11458616185570324
0.07,0.02,3.25,0.09275519332458282
0.07,0.03,3.25,0.0771060740055496
0.07,0.04,3.25,0.06530238059751416
0.07,0.05,3.25,0.055941357507057136
0.07,0.06,3.25,0.04820882983700355
0.07,0.07,3.25,0.04167444861317697
0.07,0.08,3.25,0.03616019977025708
0.07,0.09,3.25,0.031650340319730845
0.07,0.1,3.25,0.028233667743838148
0.08,0.01,3.25,0.12558626563077663
0.08,0.02,3.25,0.09941277127689215
0.08,0.03,3.25,0.08096250199598434
0.08,0.04,3.25,0.06730666083247915
0.08,0.05,3.25,0.056696275390570317
0.08,0.06,3.25,0.048109467668113345
0.08,0.07,3.25,0.040986569779916875
0.08,0.08,3.25,0.035064465470175735
0.08,0.09,3.25,0.0302664762217863
0.08,0.1,3.25,0.026632226478218477
0.09,0.01,3.25,0.1356424164244677
0.09,0.02,3.25,0.10515632944003107
0.09,0.03,3.25,0.0840185806601469
0.09,0.04,3.25,0.06865459022528035
0.09,0.05,3.25,0.056943282903383324
0.09,0.06,3.25,0.047642550817593526
0.09,0.07,3.25,0.04005740385931453
0.09,0.08,3.25,0.03383707330033376
0.09,0.09,3.25,0.028843621401246848
0.09,0.1,3.25,0.02506896157450291
0.1,0.01,3.25,0.14483206094153064
0.1,0.02,3.25,0.11010788498068015
0.1,0.03,3.25,0.08641724971210807
0.1,0.04,3.25,0.06949362918900309
0.1,0.05,3.25,0.05682334862337749
0.1,0.06,3.25,0.04693556222446482
0.1,0.07,3.25,0.03899700760673093
0.1,0.08,3.25,0.03256906770093032
0.1,0.09,3.25,0.027454028874559777
0.1,0.1,3.25,0.023598908971991513
0.11,0.01,3.25,0.15322526615388954
0.11,0.02,3.25,0.1143683465499756
0.11,0.03,3.25,0.08827009170904147
0.11,0.04,3.25,0.0699329929783382
0.11,0.05,3.25,0.05643530865495522
0.11,0.06,3.25,0.04607248294013256
0.11,0.07,3.25,0.03787253211964893
0.11,0.08,3.25,0.031310554221466155
0.11,0.09,3.25,0.026131728523776074
0.11,0.1,3.25,0.022241704719535738
0.12,0.01,3.25,0.16088732705027692
0.12,0.02,3.25,0.11802317098964313
0.12,0.03,3.25,0.0896659752892734
0.12,0.04,3.25,0.07005491299824947
0.12,0.05,3.25,0.055849210864880164
0.12,0.06,3.25,0.04510862396475062
0.12,0.07,3.25,0.0367239726245712
0.12,0.08,3.25,0.030086895074780177
0.12,0.09,3.25,0.024888855278324722
0.12,0.1,3.25,0.020997947961695997
0.13,0.01,3.25,0.167880324083457
0.13,0.02,3.25,0.12114628223121938
0.13,0.03,3.25,0.0906771186254248
0.13,0.04,3.25,0.06992243899713188
0.13,0.05,3.25,0.0551153690019526
0.13,0.06,3.25,0.04408044016752803
0.13,0.07,3.25,0.035574300245596664
0.13,0.08,3.25,0.02890880895250061
0.13,0.09,3.25,0.023725491562980254
0.13,0.1,3.25,0.019858711233022137
0.14,0.01,3.25,0.17426392201537808
0.14,0.02,3.25,0.12380274404759234
0.14,0.03,3.25,0.09136333381209263
0.14,0.04,3.25,0.06958485231068585
0.14,0.05,3.25,0.054270520807645564
0.14,0.06,3.25,0.04301203832752015
0.14,0.07,3.25,0.034435986693159344
0.14,0.08,3.25,0.027778662079998063
0.14,0.09,3.25,0.022635571019789483
0.14,0.1,3.25,0.01881100840939071
0.15,0.01,3.25,0.18009563950495625
0.15,0.02,3.25,0.12605054732749818
0.15,0.03,3.25,0.0917749879450047
0.15,0.04,3.25,0.06908142177312203
0.15,0.05,3.25,0.05334201905968461
0.15,0.06,3.25,0.04191949273894642
0.15,0.07,3.25,0.03331519868682382
0.15,0.08,3.25,0.026694367867608093
0.15,0.09,3.25,0.021610383966199864
0.15,0.1,3.25,0.017840879547716498
0.16,0.01,3.25,0.1854307695028708
0.16,0.02,3.25,0.12794177828485626
0.16,0.03,3.25,0.09195506169841686
0.16,0.04,3.25,0.06844400728255108
0.16,0.05,3.25,0.05235068020603699
0.16,0.06,3.25,0.04081369839910832
0.16,0.07,3.25,0.032214478129890166
0.16,0.08,3.25,0.025651777540466308
0.16,0.09,3.25,0.02064061811504126
0.16,0.1,3.25,0.01693507117724876
0.17,0.01,3.25,0.19032209029178979
0.17,0.02,3.25,0.12952336465344838
0.17,0.03,3.25,0.09194057783149844
0.17,0.04,3.25,0.06769886255756352
0.17,0.05,3.25,0.0513127144359978
0.17,0.06,3.25,0.039702244526982663
0.17,0.07,3.25,0.031134433409413055
0.17,0.08,3.25,0.02464611405003005
0.17,0.09,3.25,0.019717501762463265
0.17,0.1,3.25,0.016081888608173424
0.18,0.01,3.25,0.1948194735736183
0.18,0.02,3.25,0.13083754488986765
0.18,0.03,3.25,0.0917635950902635
0.18,0.04,3.25,0.0668678834467757
0.18,0.05,3.25,0.05024102720445594
0.18,0.06,3.25,0.038590630474522394
0.18,0.07,3.25,0.030074782874972353
0.18,0.08,3.25,0.02367279728691776
0.18,0.09,3.25,0.018833395455710264
0.18,0.1,3.25,0.015271559980861297
0.19,0.01,3.25,0.19896946810697005
0.19,0.02,3.25,0.13192216584911787
0.19,0.03,3.25,0.09145190755747727
0.19,0.04,3.25,0.06596947516395561
0.19,0.05,3.25,0.04914609207118422
0.19,0.06,3.25,0.037483040755887494
0.19,0.07,3.25,0.029034973911838284
0.19,0.08,3.25,0.022727881740840873
0.19,0.09,3.25,0.01798204457456313
0.19,0.1,3.25,0.014496312780040823
0.2,0.01,3.25,0.20281491431749488
0.2,0.02,3.25,0.1328108841246817
0.2,0.03,3.25,0.09102954916955079
0.2,0.04,3.25,0.06501916056622496
0.2,0.05,3.25,0.04803653329072151
0.2,0.06,3.25,0.036382826173435766
0.2,0.07,3.25,0.02801452535980533
0.2,0.08,3.25,0.021808248593104814
0.2,0.09,3.25,0.017158624565125867
0.2,0.1,3.25,0.013750282378046314
0.21,0.01,3.25,0.20639462655157204
0.21,0.02,3.25,0.1335333231062355
0.21,0.03,3.25,0.09051717356485943
0.21,0.04,3.25,0.06403001523106434
0.21,0.05,3.25,0.046919514254432
0.21,0.06,3.25,0.03529279131782636
0.21,0.07,3.25,0.027013191888853122
0.21,0.08,3.25,0.02091164450599915
0.21,0.09,3.25,0.01635966172466572
0.21,0.1,3.25,0.013029325025434012
0.22,0.01,3.25,0.20974316479425698
0.22,0.02,3.25,0.13411522027532502
0.22,0.03,3.25,0.0899323577340881
0.22,0.04,3.25,0.06301298909658004
0.22,0.05,3.25,0.04580099839716374
0.22,0.06,3.25,0.034215357068894
0.22,0.07,3.25,0.026031016645450312
0.22,0.08,3.25,0.020036627828477833
0.22,0.09,3.25,0.015582882707756611
0.22,0.1,3.25,0.012330780376352405
0.23,0.01,3.25,0.2128907062848474
0.23,0.02,3.25,0.13457858618165164
0.23,0.03,3.25,0.08928986207776418
0.23,0.04,3.25,0.061977155776730915
0.23,0.05,3.25,0.04468592845500028
0.23,0.06,3.25,0.0331526450098796
0.23,0.07,3.25,0.025068316952206376
0.23,0.08,3.25,0.019182462628434274
0.23,0.09,3.25,0.014827027594775194
0.23,0.1,3.25,0.011653212677707123
0.24,0.01,3.25,0.2158630190616772
0.24,0.02,3.25,0.13494188700516224
0.24,0.03,3.25,0.08860186797943063
0.24,0.04,3.25,0.0609299172799398
0.24,0.05,3.25,0.04357835530391516
0.24,0.06,3.25,0.03210651560179747
0.24,0.07,3.25,0.024125633260715405
0.24,0.08,3.25,0.018348987621474355
0.24,0.09,3.25,0.014091649791004612
0.24,0.1,3.25,0.010996150186030907
0.25,0.01,3.25,0.218681533550607
0.25,0.02,3.25,0.13522025585514585
0.25,0.03,3.25,0.08787820579370963
0.25,0.04,3.25,0.059877182303560754
0.25,0.05,3.25,0.04248153721931392
0.25,0.06,3.25,0.031078581417539546
0.25,0.07,3.25,0.02320366152062482
0.25,0.08,3.25,0.017536478082314816
0.25,0.09,3.25,0.013376918442039165
0.25,0.1,3.25,0.010359836316908002
0.26,0.01,3.25,0.22136350437845195
0.26,0.02,3.25,0.13542573334977304
0.26,0.03,3.25,0.08712658040468566
0.26,0.04,3.25,0.05882352951990655
0.26,0.05,3.25,0.041398023046975034
0.26,0.06,3.25,0.03007020931291795
0.26,0.07,3.25,0.02230318212110181
0.26,0.08,3.25,0.016745512608244844
0.26,0.09,3.25,0.012683433838415054
0.26,0.1,3.25,0.009745001855315348
0.27,0.01,3.25,0.2239222521710093
0.27,0.02,3.25,0.13556753502207844
0.27,0.03,3.25,0.08635279759568576
0.27,0.04,3.25,0.057772362563139765
0.27,0.05,3.25,0.04032972761546497
0.27,0.06,3.25,0.02908252018832441
0.27,0.07,3.25,0.021424993620764082
0.27,0.08,3.25,0.015976852192552363
0.27,0.09,3.25,0.012012062512485409
0.27,0.1,3.25,0.009152664394185824
0.28,0.01,3.25,0.22636747376554828
0.28,0.02,3.25,0.13565234126793252
0.28,0.03,3.25,0.08556099189166576
0.28,0.04,3.25,0.056726060215633804
0.28,0.05,3.25,0.03927800414546544
0.28,0.06,3.25,0.028116391342853188
0.28,0.07,3.25,0.02056985598878312
0.28,0.08,3.25,0.015231335878230412
0.28,0.09,3.25,0.011363795889010042
0.28,0.1,3.25,0.008583958597722026
0.29,0.01,3.25,0.22870560867812664
0.29,0.02,3.25,0.13568460453191228
0.29,0.03,3.25,0.08475385490675999
0.29,0.04,3.25,0.0556861231624133
0.29,0.05,3.25,0.03824371598687819
0.29,0.06,3.25,0.027172463907675033
0.29,0.07,3.25,0.019738445625525288
0.29,0.08,3.25,0.01450979494443824
0.29,0.09,3.25,0.010739634160725707
0.29,0.1,3.25,0.008039998726367462
0.3,0.01,3.25,0.23094024954175535
0.3,0.02,3.25,0.13566686794300423
0.3,0.03,3.25,0.08393286226002229
0.3,0.04,3.25,0.05465331732186126
0.3,0.05,3.25,0.03722730842048276
0.3,0.06,3.25,0.026251156157917184
0.3,0.07,3.25,0.018931322739133064
0.3,0.08,3.25,0.013812985908133004
