adhesivity,particle_size,n,product
0.1,0.05,0.25,0.779088076390318
0.15,0.05,0.25,1.0627994277136081
0.2,0.05,0.25,1.3059838608455547
0.25,0.05,0.25,1.5159696347789273
0.3,0.05,0.25,1.697904240332482
0.35,0.05,0.25,1.855540605542916
0.4,0.05,0.25,1.991829956438573
0.45,0.05,0.25,2.108980288506283
0.5,0.05,0.25,2.2057031053746616
0.55,0.05,0.25,2.276257962213436
0.6,0.05,0.25,2.3357715656000035
0.65,0.05,0.25,2.385649973173907
0.7,0.05,0.25,2.427292485400895
0.75,0.05,0.25,2.461720106123906
0.8,0.05,0.25,2.490047896479342
0.85,0.05,0.25,2.512843540945111
0.9,0.05,0.25,2.5309136440392312
0.95,0.05,0.25,2.5448831334217132
1.0,0.05,0.25,2.5552611143342707
0.0,0.06,0.25,0.0
0.05,0.06,0.25,0.441079697297027
0.1,0.06,0.25,0.7699143095951931
0.15,0.06,0.25,1.0458919783075702
0.2,0.06,0.25,1.2811364687612055
0.25,0.06,0.25,1.4832219863471126
0.3,0.06,0.25,1.657353612731264
0.35,0.06,0.25,1.8073187619719604
0.4,0.06,0.25,1.9358704173138166
0.45,0.06,0.25,2.0335915763317813
0.5,0.06,0.25,2.113039519098996
0.55,0.06,0.25,2.1802186435671613
0.6,0.06,0.25,2.2367245622988032
0.65,0.06,0.25,2.284180586044038
0.7,0.06,0.25,2.323741335958834
0.75,0.06,0.25,2.3563839179261854
0.8,0.06,0.25,2.383069145836791
0.85,0.06,0.25,2.4045645794093513
0.9,0.06,0.25,2.4215380666452937
0.95,0.06,0.25,2.4347094520454524
1.0,0.06,0.25,2.4443801404746184
0.0,0.07,0.25,0.0
0.05,0.07,0.25,0.43861957278982905
0.1,0.07,0.25,0.7614830447623344
0.15,0.07,0.25,1.030616067156837
0.2,0.07,0.25,1.2588923101587188
0.25,0.07,0.25,1.4540899804616785
0.3,0.07,0.25,1.6214724066424246
0.35,0.07,0.25,1.7646990499843784
0.4,0.07,0.25,1.8723476156309913
0.45,0.07,0.25,1.9623470856692584
0.5,0.07,0.25,2.0385347787384833
0.55,0.07,0.25,2.102932711068775
0.6,0.07,0.25,2.1571682589393615
0.65,0.07,0.25,2.2025380718585925
0.7,0.07,0.25,2.2402746433594647
0.75,0.07,0.25,2.271393213700722
0.8,0.07,0.25,2.296807942789105
0.85,0.07,0.25,2.3172693477406883
0.9,0.07,0.25,2.3333423198705336
0.95,0.07,0.25,2.34566334097154
1.0,0.07,0.25,2.354650223546023
0.0,0.08,0.25,0.0
0.05,0.08,0.25,0.4363021983759253
0.1,0.08,0.25,0.7537160151757638
0.15,0.08,0.25,1.016740711745727
0.2,0.08,0.25,1.2388421761527166
0.25,0.08,0.25,1.4279966383290927
0.3,0.08,0.25,1.5893848287480636
0.35,0.08,0.25,1.7138949958433498
0.4,0.08,0.25,1.8164587578272335
0.45,0.08,0.25,1.9033517241687377
0.5,0.08,0.25,1.9768875219066346
0.55,0.08,0.25,2.0389460080571613
0.6,0.08,0.25,2.0910999819301805
0.65,0.08,0.25,2.1347296030767255
0.7,0.08,0.25,2.170927323789479
0.75,0.08,0.25,2.2007547713250544
0.8,0.08,0.25,2.225057453035029
0.85,0.08,0.25,2.24449408328828
0.9,0.08,0.25,2.2598075529523167
0.95,0.08,0.25,2.271517325830978
1.0,0.08,0.25,2.2800518911743044
0.0,0.09,0.25,0.0
0.05,0.09,0.25,0.4341165807838877
0.1,0.09,0.25,0.74653848216565
0.15,0.09,0.25,1.0040345833607973
0.2,0.09,0.25,1.2206195843338248
0.25,0.09,0.25,1.4043842623083302
0.3,0.09,0.25,1.5521361670978893
0.35,0.09,0.25,1.6696501201273357
0.4,0.09,0.25,1.7691759841305899
0.45,0.09,0.25,1.8534314442484427
0.5,0.09,0.25,1.924606505381135
0.55,0.09,0.25,1.984634491778827
0.6,0.09,0.25,2.0350515021013305
0.65,0.09,0.25,2.0771686533723654
0.7,0.09,0.25,2.1121111164931534
0.75,0.09,0.25,2.1408336553650127
0.8,0.09,0.25,2.164059396339152
0.85,0.09,0.25,2.182810554286153
0.9,0.09,0.25,2.197411727432929
0.95,0.09,0.25,2.208458067704583
1.0,0.09,0.25,2.2165121683978777
0.0,0.1,0.25,0.0
0.05,0.1,0.25,0.43205756942152174
0.1,0.1,0.25,0.7398650809268849
0.15,0.1,0.25,0.992368516829768
0.2,0.1,0.25,1.204011506333006
0.25,0.1,0.25,1.3816986794885007
0.3,0.1,0.25,1.5171710677532189
0.35,0.1,0.25,1.6316303538707186
0.4,0.1,0.25,1.7284924468474807
0.45,0.1,0.25,1.810390673776119
0.5,0.1,0.25,1.879536062926042
0.55,0.1,0.25,1.937787695567482
0.6,0.1,0.25,1.9866642400164527
0.65,0.1,0.25,2.0274519650537557
0.7,0.1,0.25,2.061190164161207
0.75,0.1,0.25,2.0889256618333327
0.8,0.1,0.25,2.1113861318673037
0.85,0.1,0.25,2.1293161271591345
0.9,0.1,0.25,2.1432863704146956
0.95,0.1,0.25,2.153823048603208
1.0,0.1,0.25,2.161379972201276
0.0,0.01,0.26,0.0
0.05,0.01,0.26,0.4840717464131834
0.1,0.01,0.26,0.8762565145787176
0.15,0.01,0.26,1.2240084968965295
0.2,0.01,0.26,1.5331556335465801
0.25,0.01,0.26,1.8085546830258288
0.3,0.01,0.26,2.0542951718851725
0.35,0.01,0.26,2.2738247436051138
0.4,0.01,0.26,2.470120404794474
0.45,0.01,0.26,2.645740499002528
0.5,0.01,0.26,2.8029264795271467
0.55,0.01,0.26,2.9436159521476926
0.6,0.01,0.26,3.0695059412179226
0.65,0.01,0.26,3.1821102031362716
0.7,0.01,0.26,3.2827497180050194
0.75,0.01,0.26,3.372599478068805
0.8,0.01,0.26,3.452703037816362
0.85,0.01,0.26,3.523994593457736
0.9,0.01,0.26,3.5872817779337898
0.95,0.01,0.26,3.643313440638154
1.0,0.01,0.26,3.692731588442164
0.0,0.02,0.26,0.0
0.05,0.02,0.26,0.4802160277471313
0.1,0.02,0.26,0.8611365733888076
0.15,0.02,0.26,1.1935454412144215
0.2,0.02,0.26,1.4852107915725676
0.25,0.02,0.26,1.7421625104736798
0.3,0.02,0.26,1.9691286491889748
0.35,0.02,0.26,2.1699685880306117
0.4,0.02,0.26,2.347808996382238
0.45,0.02,0.26,2.5052930346203723
0.5,0.02,0.26,2.6446282097310903
0.55,0.02,0.26,2.7677165198880185
0.6,0.02,0.26,2.876176632292434
0.65,0.02,0.26,2.971413619307221
0.7,0.02,0.26,3.0546317218771044
0.75,0.02,0.26,3.1269151438665648
0.8,0.02,0.26,3.189194919131662
0.85,0.02,0.26,3.242240689097845
0.9,0.02,0.26,3.28693551926593
0.95,0.02,0.26,3.3238046758347575
1.0,0.02,0.26,3.3535210845204904
0.0,0.03,0.26,0.0
0.05,0.03,0.26,0.4766174464602728
0.1,0.03,0.26,0.8475618990331113
0.15,0.03,0.26,1.1669963945257753
0.2,0.03,0.26,1.4444451704011612
0.25,0.03,0.26,1.6867329149463406
0.3,0.03,0.26,1.8990139739261978
0.35,0.03,0.26,2.0853402049844356
0.4,0.03,0.26,2.2488485067718433
0.45,0.03,0.26,2.3921522776467867
0.5,0.03,0.26,2.5173626454414744
0.55,0.03,0.26,2.626291691621182
0.6,0.03,0.26,2.720424904282094
0.65,0.03,0.26,2.801152029988212
0.7,0.03,0.26,2.86955457919532
0.75,0.03,0.26,2.9266924845556175
0.8,0.03,0.26,2.9653584974754743
0.85,0.03,0.26,2.991611309585609
0.9,0.03,0.26,3.0122932892633325
0.95,0.03,0.26,3.028066181727096
1.0,0.03,0.26,3.0398193787852557
0.0,0.04,0.26,0.0
0.05,0.04,0.26,0.47325467811184835
0.1,0.04,0.26,0.8352854696884358
0.15,0.04,0.26,1.143614045930226
0.2,0.04,0.26,1.40917105687042
0.25,0.04,0.26,1.639441240947187
0.3,0.04,0.26,1.839823281515444
0.35,0.04,0.26,2.014375984476602
0.4,0.04,0.26,2.1662362991694843
0.45,0.04,0.26,2.2979025973063654
0.5,0.04,0.26,2.4114546372650585
0.55,0.04,0.26,2.508567483547805
0.6,0.04,0.26,2.5906939320569937
0.65,0.04,0.26,2.6446109089911234
0.7,0.04,0.26,2.6893069496335094
0.75,0.04,0.26,2.7261418809199767
0.8,0.04,0.26,2.7561628666234106
0.85,0.04,0.26,2.780261631691047
0.9,0.04,0.26,2.799172614696234
0.95,0.04,0.26,2.8135522016339114
1.0,0.04,0.26,2.823975080139478
0.0,0.05,0.26,0.0
0.05,0.05,0.26,0.4701012620453278
0.1,0.05,0.26,0.824108573244105
0.15,0.05,0.26,1.1227857938340604
0.2,0.05,0.26,1.378251049632443
0.25,0.05,0.26,1.5984283470076988
0.3,0.05,0.26,1.7888545568291334
0.35,0.05,0.26,1.9535462526664098
0.4,0.05,0.26,2.0956512368220195
0.45,0.05,0.26,2.2175119455365695
0.5,0.05,0.26,2.3176500246876874
0.55,0.05,0.26,2.3897354753035165
0.6,0.05,0.26,2.4502859519919666
0.65,0.05,0.26,2.500783862233669
0.7,0.05,0.26,2.5427097716849807
0.75,0.05,0.26,2.5771358364780013
0.8,0.05,0.26,2.605240946053819
0.85,0.05,0.26,2.6276109022825804
0.9,0.05,0.26,2.6450953481811417
0.95,0.05,0.26,2.6583487856109564
1.0,0.05,0.26,2.667902219186109
0.0,0.06,0.26,0.0
0.05,0.06,0.26,0.4671416681950201
0.1,0.06,0.26,0.8139117038212678
0.15,0.06,0.26,1.104080573138481
0.2,0.06,0.26,1.3508374945680057
0.25,0.06,0.26,1.5623695029845288
0.3,0.06,0.26,1.7442722093093996
0.35,0.06,0.26,1.9005974058588233
0.4,0.06,0.26,2.0342739097458766
0.45,0.06,0.26,2.134913275644597
0.5,0.06,0.26,2.216228665150816
0.55,0.06,0.26,2.2847272287725664
0.6,0.06,0.26,2.3420913512260944
0.65,0.06,0.26,2.3900399462121156
0.7,0.06,0.26,2.429785600738502
0.75,0.06,0.26,2.4623523422304423
0.8,0.06,0.26,2.4887506114189457
0.85,0.06,0.26,2.5097839624535156
0.9,0.06,0.26,2.526150662515672
0.95,0.06,0.26,2.5386081392167235
1.0,0.06,0.26,2.547461699059489
0.0,0.07,0.26,0.0
0.05,0.07,0.26,0.4643679169535619
0.1,0.07,0.26,0.8045383077956761
0.15,0.07,0.26,1.087181971443587
0.2,0.07,0.26,1.3263031439046549
0.25,0.07,0.26,1.5303060096755803
0.3,0.07,0.26,1.704845840000182
0.35,0.07,0.26,1.853831485008107
0.4,0.07,0.26,1.9646624895938825
0.45,0.07,0.26,2.0569386313038605
0.5,0.07,0.26,2.134780783863232
0.55,0.07,0.26,2.200328633756189
0.6,0.07,0.26,2.255298195273392
0.65,0.07,0.26,2.301051172573238
0.7,0.07,0.26,2.338884867608167
0.75,0.07,0.26,2.3698645148233046
0.8,0.07,0.26,2.3949493367058516
0.85,0.07,0.26,2.4149240837812798
0.9,0.07,0.26,2.430375038632776
0.95,0.07,0.26,2.4419689897656967
1.0,0.07,0.26,2.450137825354536
0.0,0.08,0.26,0.0
0.05,0.08,0.26,0.4617527616683849
0.1,0.08,0.26,0.7959012222602435
0.15,0.08,0.26,1.0718331616769823
0.2,0.08,0.26,1.304193432565433
0.25,0.08,0.26,1.5015970987621234
0.3,0.08,0.26,1.669604455779461
0.35,0.08,0.26,1.7981216782292486
0.4,0.08,0.26,1.9034682290572196
0.45,0.08,0.26,1.9924292483382082
0.5,0.08,0.26,2.0674528363089717
0.55,0.08,0.26,2.130522338707942
0.6,0.08,0.26,2.1832936579290285
0.65,0.08,0.26,2.2272190104300575
0.7,0.08,0.26,2.263442683859819
0.75,0.08,0.26,2.293080046809657
0.8,0.08,0.26,2.3170153662392545
0.85,0.08,0.26,2.3359336092676775
0.9,0.08,0.26,2.3506141391457867
0.95,0.08,0.26,2.361596512622976
1.0,0.08,0.26,2.369324150541532
0.0,0.09,0.26,0.0
0.05,0.09,0.26,0.4592839352005522
0.1,0.09,0.26,0.7879172840354757
0.15,0.09,0.26,1.0577773377960558
0.2,0.09,0.26,1.2841019218035417
0.25,0.09,0.26,1.4756250414798395
0.3,0.09,0.26,1.6287124567059441
0.35,0.09,0.26,1.7496342915779814
0.4,0.09,0.26,1.8517320299078668
0.45,0.09,0.26,1.937882534419064
0.5,0.09,0.26,2.0103977326281597
0.55,0.09,0.26,2.0713185508871135
0.6,0.09,0.26,2.1222601144358633
0.65,0.09,0.26,2.1645988767723643
0.7,0.09,0.26,2.1995143200022715
0.75,0.09,0.26,2.228005265646626
0.8,0.09,0.26,2.250823069863132
0.85,0.09,0.26,2.2690468893812543
0.9,0.09,0.26,2.283002192945724
0.95,0.09,0.26,2.2933107308960365
1.0,0.09,0.26,2.3005610828858973
0.0,0.1,0.26,0.0
0.05,0.1,0.26,0.45695575782923015
0.1,0.1,0.26,0.7804915409120301
0.15,0.1,0.26,1.0448709825829905
0.2,0.1,0.26,1.2657920590415015
0.25,0.1,0.26,1.450677739515585
0.3,0.1,0.26,1.5903423488068735
0.35,0.1,0.26,1.7079885267878927
0.4,0.1,0.26,1.807239906192703
0.45,0.1,0.26,1.890879695632792
0.5,0.1,0.26,1.9612417544954857
0.55,0.1,0.26,2.0202851119184726
0.6,0.1,0.26,2.0696053039507554
0.65,0.1,0.26,2.1105512493338465
0.7,0.1,0.26,2.144208765952242
0.75,0.1,0.26,2.171676395974734
0.8,0.1,0.26,2.1937101063293016
0.85,0.1,0.26,2.21108770376989
0.9,0.1,0.26,2.2244015675873277
0.95,0.1,0.26,2.2341985217421225
1.0,0.1,0.26,2.240949376749167
0.0,0.01,0.27,0.0
0.05,0.01,0.27,0.5137228871517775
0.1,0.01,0.27,0.9295563144631076
0.15,0.01,0.27,1.298004904378116
0.2,0.01,0.27,1.625338811815606
0.25,0.01,0.27,1.9167718462137469
0.3,0.01,0.27,2.176685357859341
0.35,0.01,0.27,2.4087654085031818
0.4,0.01,0.27,2.6161904947216303
0.45,0.01,0.27,2.80168779133612
0.5,0.01,0.27,2.9676442759332864
0.55,0.01,0.27,3.116120361587896
0.6,0.01,0.27,3.2489187008627507
0.65,0.01,0.27,3.367646587973399
0.7,0.01,0.27,3.473704927108913
0.75,0.01,0.27,3.568339105169972
0.8,0.01,0.27,3.6526545226891947
0.85,0.01,0.27,3.727640421263681
0.9,0.01,0.27,3.7941505878193396
0.95,0.01,0.27,3.852977489472204
1.0,0.01,0.27,3.904799147390549
0.0,0.02,0.27,0.0
0.05,0.02,0.27,0.5094050698200009
0.1,0.02,0.27,0.9127883828537289
0.15,0.02,0.27,1.2643249140134256
0.2,0.02,0.27,1.5724186759746268
0.25,0.02,0.27,1.8435708645167594
0.3,0.02,0.27,2.0828613936422724
0.35,0.02,0.27,2.2944258936165323
0.4,0.02,0.27,2.481604648238836
0.45,0.02,0.27,2.6472160035570336
0.5,0.02,0.27,2.7936081247013878
0.55,0.02,0.27,2.9228012586522607
0.6,0.02,0.27,3.036511370571988
0.65,0.02,0.27,3.136226081154735
0.7,0.02,0.27,3.2232181045845594
0.75,0.02,0.27,3.2986333588455867
0.8,0.02,0.27,3.3634541526184245
0.85,0.02,0.27,3.418489824898078
0.9,0.02,0.27,3.4646774517499073
0.95,0.02,0.27,3.502565261199779
1.0,0.02,0.27,3.5328660455182166
0.0,0.03,0.27,0.0
0.05,0.03,0.27,0.5053730854553913
0.1,0.03,0.27,0.8977359510319689
0.15,0.03,0.27,1.234986871357879
0.2,0.03,0.27,1.5274581795269135
0.25,0.03,0.27,1.7825193997340472
0.3,0.03,0.27,2.005714363204056
0.35,0.03,0.27,2.201386454288009
0.4,0.03,0.27,2.3728845426809624
0.45,0.03,0.27,2.5229925636435233
0.5,0.03,0.27,2.6539519583174713
0.55,0.03,0.27,2.7676839411968635
0.6,0.03,0.27,2.865758579241962
0.65,0.03,0.27,2.949647095553828
0.7,0.03,0.27,3.0204885247531914
0.75,0.03,0.27,3.0794031043089913
0.8,0.03,0.27,3.1184788237180996
0.85,0.03,0.27,3.1443189680079753
0.9,0.03,0.27,3.164372733677983
0.95,0.03,0.27,3.17933341766634
1.0,0.03,0.27,3.1901454649415495
0.0,0.04,0.27,0.0
0.05,0.04,0.27,0.5016031587088293
0.1,0.04,0.27,0.8841237831602329
0.15,0.04,0.27,1.2091582882647471
0.2,0.04,0.27,1.4885792376725655
0.25,0.04,0.27,1.730475175888526
0.3,0.04,0.27,1.940653079085273
0.35,0.04,0.27,2.1234602758981236
0.4,0.04,0.27,2.2822435657816365
0.45,0.04,0.27,2.4196595232753735
0.5,0.04,0.27,2.5379148387511954
0.55,0.04,0.27,2.6387807909927283
0.6,0.04,0.27,2.723792346910235
0.65,0.04,0.27,2.778455600217228
0.7,0.04,0.27,2.8234954693774252
0.75,0.04,0.27,2.8603519523745065
0.8,0.04,0.27,2.890127958545034
0.85,0.04,0.27,2.9137607772237266
0.9,0.04,0.27,2.932019767941733
0.95,0.04,0.27,2.9455923877866823
1.0,0.04,0.27,2.955079869602853
0.0,0.05,0.27,0.0
0.05,0.05,0.27,0.49806574782451557
0.1,0.05,0.27,0.8717306310746084
0.15,0.05,0.27,1.186157901446751
0.2,0.05,0.27,1.4545171749542571
0.25,0.05,0.27,1.68537226729502
0.3,0.05,0.27,1.8846767382250809
0.35,0.05,0.27,2.0567283463949533
0.4,0.05,0.27,2.204884052575549
0.45,0.05,0.27,2.331628823368556
0.5,0.05,0.27,2.43527863013206
0.55,0.05,0.27,2.508870144212874
0.6,0.05,0.27,2.5704145623448076
0.65,0.05,0.27,2.6214742296364757
0.7,0.05,0.27,2.663615127517052
0.75,0.05,0.27,2.6979627387927234
0.8,0.05,0.27,2.725762984957791
0.85,0.05,0.27,2.7476199537665886
0.9,0.05,0.27,2.764428338931134
0.95,0.05,0.27,2.7768733947549022
1.0,0.05,0.27,2.7855087729429795
0.0,0.06,0.27,0.0
0.05,0.06,0.27,0.4947435565529421
0.1,0.06,0.27,0.8604233657711134
0.15,0.06,0.27,1.1655065123975177
0.2,0.06,0.27,1.4243306480028786
0.25,0.06,0.27,1.645740480066526
0.3,0.06,0.27,1.8357491827921855
0.35,0.06,0.27,1.9986903113958439
0.4,0.06,0.27,2.137679414314814
0.45,0.06,0.27,2.241283228928918
0.5,0.06,0.27,2.324456997534298
0.55,0.06,0.27,2.3942454236397643
0.6,0.06,0.27,2.4524217196642377
0.65,0.06,0.27,2.500805312588136
0.7,0.06,0.27,2.5406692105513895
0.75,0.06,0.27,2.5730862493000926
0.8,0.06,0.27,2.5991187107007994
0.85,0.06,0.27,2.6196075547848827
0.9,0.06,0.27,2.6352826154696665
0.95,0.06,0.27,2.6469405945268765
1.0,0.06,0.27,2.654890293338335
0.0,0.07,0.27,0.0
0.05,0.07,0.27,0.4916277696506626
0.1,0.07,0.27,0.8500279726027943
0.15,0.07,0.27,1.1468525251043806
0.2,0.07,0.27,1.3973236752153886
0.25,0.07,0.27,1.61051689697061
0.3,0.07,0.27,1.792506197613563
0.35,0.07,0.27,1.9474658723467806
0.4,0.07,0.27,2.0615288880085583
0.45,0.07,0.27,2.1560897987153056
0.5,0.07,0.27,2.235570882912247
0.55,0.07,0.27,2.302235383492991
0.6,0.07,0.27,2.357892078434481
0.65,0.07,0.27,2.403970476811178
0.7,0.07,0.27,2.441835620530531
0.75,0.07,0.27,2.4726048245377448
0.8,0.07,0.27,2.4972842607042756
0.85,0.07,0.27,2.516694201350762
0.9,0.07,0.27,2.531442891215808
0.95,0.07,0.27,2.5422286492772743
1.0,0.07,0.27,2.5494977144386546
0.0,0.08,0.27,0.0
0.05,0.08,0.27,0.48868791792029914
0.1,0.08,0.27,0.8404475198097381
0.15,0.08,0.27,1.1299108152145891
0.2,0.08,0.27,1.3729920907512982
0.25,0.08,0.27,1.5789910049432425
0.3,0.08,0.27,1.7538729377166433
0.35,0.08,0.27,1.8864875488635178
0.4,0.08,0.27,1.9946455064931543
0.45,0.08,0.27,2.0856756316898295
0.5,0.08,0.27,2.1621671354572305
0.55,0.08,0.27,2.2262116886845518
0.6,0.08,0.27,2.2795520242667546
0.65,0.08,0.27,2.3237156187236123
0.7,0.08,0.27,2.359900641066024
0.75,0.08,0.27,2.3892785191648835
0.8,0.08,0.27,2.412773746613144
0.85,0.08,0.27,2.4310983341565273
0.9,0.08,0.27,2.445069636099529
0.95,0.08,0.27,2.45524787551103
1.0,0.08,0.27,2.462091741012134
0.0,0.09,0.27,0.0
0.05,0.09,0.27,0.48591033485154134
0.1,0.09,0.27,0.8315896116713347
0.15,0.09,0.27,1.1143967696905914
0.2,0.09,0.27,1.350885867097959
0.25,0.09,0.27,1.550479681012203
0.3,0.09,0.27,1.7090667190553344
0.35,0.09,0.27,1.833450084759148
0.4,0.09,0.27,1.9381404344982378
0.45,0.09,0.27,2.0261816151118808
0.5,0.09,0.27,2.100013188179501
0.55,0.09,0.27,2.1617887611152233
0.6,0.09,0.27,2.213205901017565
0.65,0.09,0.27,2.255709130655859
0.7,0.09,0.27,2.2905344354834924
0.75,0.09,0.27,2.318726376198868
0.8,0.09,0.27,2.341065360959306
0.85,0.09,0.27,2.3586901648890417
0.9,0.09,0.27,2.3719264568974925
0.95,0.09,0.27,2.3814235757300444
1.0,0.09,0.27,2.387797085686507
0.0,0.1,0.27,0.0
0.05,0.1,0.27,0.48328875453532283
0.1,0.1,0.27,0.823348825534631
0.15,0.1,0.27,1.100151155270099
0.2,0.1,0.27,1.33074271159779
0.25,0.1,0.27,1.5231004669593466
0.3,0.1,0.27,1.6670425900976629
0.35,0.1,0.27,1.7879201626266266
0.4,0.1,0.27,1.8895749787581262
0.45,0.1,0.27,1.9749472172758842
0.5,0.1,0.27,2.0464992906751616
0.55,0.1,0.27,2.1062946899578447
0.6,0.1,0.27,2.156009066789074
0.65,0.1,0.27,2.1970565285114194
0.7,0.1,0.27,2.230571109802197
0.75,0.1,0.27,2.2577052190046265
0.8,0.1,0.27,2.279243932683822
0.85,0.1,0.27,2.29599953309189
0.9,0.1,0.27,2.308586664939039
0.95,0.1,0.27,2.3175734133738857
1.0,0.1,0.27,2.3234480626920626
0.0,0.01,0.28,0.0
0.05,0.01,0.28,0.5451902672259957
0.1,0.01,0.28,0.9860981657564756
0.15,0.01,0.28,1.3764747026360447
0.2,0.01,0.28,1.7230646357037995
0.25,0.01,0.28,2.0314643206092016
0.3,0.01,0.28,2.306367269885245
0.35,0.01,0.28,2.5517141589383368
0.4,0.01,0.28,2.7708984110194828
0.45,0.01,0.28,2.966827050151439
0.5,0.01,0.28,3.1420419382406783
0.55,0.01,0.28,3.298734028404084
0.6,0.01,0.28,3.438818144338724
0.65,0.01,0.28,3.564000872851984
0.7,0.01,0.28,3.675767864494349
0.75,0.01,0.28,3.7754391092939237
0.8,0.01,0.28,3.864185513782213
0.85,0.01,0.28,3.943054605144791
0.9,0.01,0.28,4.0129489608539854
0.95,0.01,0.28,4.074707207123865
1.0,0.01,0.28,4.1290454007501625
0.0,0.02,0.28,0.0
0.05,0.02,0.28,0.5403683137684904
0.1,0.02,0.28,0.9675383181019991
0.15,0.02,0.28,1.3393017416819748
0.2,0.02,0.28,1.6647471904886113
0.25,0.02,0.28,1.9508820285490929
0.3,0.02,0.28,2.2031631030873733
0.35,0.02,0.28,2.426021376685365
0.4,0.02,0.28,2.6230249733475235
0.45,0.02,0.28,2.797178802099834
0.5,0.02,0.28,2.9509805293921274
0.55,0.02,0.28,3.0865759322507778
0.6,0.02,0.28,3.205784095486488
0.65,0.02,0.28,3.3101800328990922
0.7,0.02,0.28,3.401108839181911
0.75,0.02,0.28,3.479781681134498
0.8,0.02,0.28,3.5472349993102092
0.85,0.02,0.28,3.6043199143809854
0.9,0.02,0.28,3.652030827591373
0.95,0.02,0.28,3.6909399334310864
1.0,0.02,0.28,3.721802303014344
0.0,0.03,0.28,0.0
0.05,0.03,0.28,0.5358636310934761
0.1,0.03,0.28,0.9508802114567313
0.15,0.03,0.28,1.3069385471804353
0.2,0.03,0.28,1.6152419891131629
0.25,0.03,0.28,1.8837454242299576
0.3,0.03,0.28,2.118409954849229
0.35,0.03,0.28,2.323890514142224
0.4,0.03,0.28,2.5037618300828877
0.45,0.03,0.28,2.660989242065474
0.5,0.03,0.28,2.7979524562389444
0.55,0.03,0.28,2.9166883567417146
0.6,0.03,0.28,3.0188564373057614
0.65,0.03,0.28,3.106014202430042
0.7,0.03,0.28,3.1793613525636717
0.75,0.03,0.28,3.240081945359452
0.8,0.03,0.28,3.279505726628811
0.85,0.03,0.28,3.304821632708772
0.9,0.03,0.28,3.3241301015856424
0.95,0.03,0.28,3.3381572178599512
1.0,0.03,0.28,3.3479055231084103
0.0,0.04,0.28,0.0
0.05,0.04,0.28,0.5316497447642997
0.1,0.04,0.28,0.9358176244118428
0.15,0.04,0.28,1.2784590844108397
0.2,0.04,0.28,1.5724621478892578
0.25,0.04,0.28,1.8265639899581438
0.3,0.04,0.28,2.047008759591858
0.35,0.04,0.28,2.238451797512339
0.4,0.04,0.28,2.4044633060338914
0.45,0.04,0.28,2.5478678754444304
0.5,0.04,0.28,2.6710067978133534
0.55,0.04,0.28,2.7757531374298043
0.6,0.04,0.28,2.8637287706140166
0.65,0.04,0.28,2.919074218491923
0.7,0.04,0.28,2.9643796022173166
0.75,0.04,0.28,3.001169289359087
0.8,0.04,0.28,3.030604511045022
0.85,0.04,0.28,3.053670118708762
0.9,0.04,0.28,3.071171772139536
0.95,0.04,0.28,3.0838292283854356
1.0,0.04,0.28,3.092271279993275
0.0,0.05,0.28,0.0
0.05,0.05,0.28,0.5276937315094352
0.1,0.05,0.28,0.9221045840626687
0.15,0.05,0.28,1.2531068480658922
0.2,0.05,0.28,1.5350035197151601
0.25,0.05,0.28,1.7770453612666535
0.3,0.05,0.28,1.985631751920012
0.35,0.05,0.28,2.165360295457956
0.4,0.05,0.28,2.3198104722206967
0.45,0.05,0.28,2.4516183468168746
0.5,0.05,0.28,2.5588772865640292
0.55,0.05,0.28,2.633943993204219
0.6,0.05,0.28,2.696432641644557
0.65,0.05,0.28,2.7479892366668004
0.7,0.05,0.28,2.790269509538295
0.75,0.05,0.28,2.824454511432218
0.8,0.05,0.28,2.8518605395865446
0.85,0.05,0.28,2.8731100954780655
0.9,0.05,0.28,2.88914501563828
0.95,0.05,0.28,2.900682518500079
1.0,0.05,0.28,2.9082996626875413
0.0,0.06,0.28,0.0
0.05,0.06,0.28,0.5239763511065519
0.1,0.06,0.28,0.9095929753670982
0.15,0.06,0.28,1.230349906963398
0.2,0.06,0.28,1.5018222421262284
0.25,0.06,0.28,1.7335602893910431
0.3,0.06,0.28,1.9320235936433525
0.35,0.06,0.28,2.10184595041184
0.4,0.06,0.28,2.246341191563616
0.45,0.06,0.28,2.352952960471582
0.5,0.06,0.28,2.437970602197981
0.55,0.06,0.28,2.5090133633587417
0.6,0.06,0.28,2.5679494900710638
0.65,0.06,0.28,2.6167040519054154
0.7,0.06,0.28,2.6566130095930713
0.75,0.06,0.28,2.688799946615278
0.8,0.06,0.28,2.714381280840118
0.85,0.06,0.28,2.7342368282477745
0.9,0.06,0.28,2.7491291657484664
0.95,0.06,0.28,2.7598960244081057
1.0,0.06,0.28,2.7668492414486003
0.0,0.07,0.28,0.0
0.05,0.07,0.28,0.5204878611712004
0.1,0.07,0.28,0.8980896834942484
0.15,0.07,0.28,1.20979812845116
0.2,0.07,0.28,1.4721471952250778
0.25,0.07,0.28,1.6949320325662915
0.3,0.07,0.28,1.8846739060481217
0.35,0.07,0.28,2.045829599198344
0.4,0.07,0.28,2.1631712208096894
0.45,0.07,0.28,2.2600203765814135
0.5,0.07,0.28,2.3411196176690128
0.55,0.07,0.28,2.408861876218454
0.6,0.07,0.28,2.465152974092688
0.65,0.07,0.28,2.511493061198241
