adhesivity,particle_size,volume_time_400,efficiency_time_400,product,n
0.05,0.09,0.10612118948246016,0.1061046318910224,0.034564907390261565,0.5
0.1,0.09,0.19373534498678527,0.1937945231661427,0.08529939080061517,0.5
0.15,0.09,0.27245960382772694,0.2726522063712391,0.14231808025156356,0.5
0.2,0.09,0.3432390046679728,0.3436380760876834,0.2013258752652921,0.5
0.25,0.09,0.4069243230287552,0.40760020143519127,0.2600106965848912,0.5
0.3,0.09,123.44113927932418,0.46565560883529644,5.173623243235626,0.5
0.35,0.09,107.69136755822156,0.5182988557438731,5.3786179397217015,0.5
0.4,0.09,95.65558636274493,0.5657094724610243,5.532846478967325,0.5
0.45,0.09,86.1176525249328,0.6084199989538035,5.646113087071122,0.5
0.5,0.09,78.34362007631313,0.6469057934963587,5.725888124352119,0.5
0.55,0.09,71.88462143215537,0.6815873749332246,5.778824859166568,0.5
0.6,0.09,66.42334522820644,0.712845182042134,5.809725197750013,0.5
0.65,0.09,61.74003528297912,0.7410201911275104,5.822553374676305,0.5
0.7,0.09,57.677064112626184,0.7664184940179894,5.820597236670081,0.5
0.75,0.09,54.11640475503381,0.7893156057973364,5.806509723463253,0.5
0.8,0.09,50.95867483274572,0.809962001916159,5.781941695789006,0.5
0.85,0.09,48.16621915459381,0.8285722911505444,5.75044804996662,0.5
0.9,0.09,45.655075658974766,0.8453550886961521,5.711940892562994,0.5
0.95,0.09,43.38849187061361,0.8604893883883153,5.6680385634325505,0.5
1.0,0.09,41.339469277075224,0.8741357771700038,5.620323891285354,0.5
0.0,0.1,0.008494479202439675,0.008494479202439686,0.0007828979142776388,0.5
0.05,0.1,0.10647970983457614,0.10647023735565886,0.03474254684267319,0.5
0.1,0.1,0.1943591918459695,0.19442888426548915,0.08571628225478033,0.5
0.15,0.1,0.2732658118815105,0.27348323573632893,0.14296290355139474,0.5
0.2,0.1,0.3441701050475207,0.3446175583864972,0.2021733806974708,0.5
0.25,0.1,130.54505849029482,0.4087645580525727,4.670393269894821,0.5
0.3,0.1,111.07265781274558,0.46733979224722144,4.925341447513188,0.5
0.35,0.1,96.89855410872019,0.5200468281673898,5.119188248977046,0.5
0.4,0.1,86.06610907086946,0.5674916081303962,5.264723030269534,0.5
0.45,0.1,77.47462285283746,0.610214377477771,5.371086805988843,0.5
0.5,0.1,70.47689671155074,0.6486926390085267,5.4458083835187345,0.5
0.55,0.1,64.66167463388219,0.6833519797158061,5.49500296268166,0.5
0.6,0.1,59.74552984181794,0.7145754974438769,5.523327929208958,0.5
0.65,0.1,55.53066529724009,0.7427067216962234,5.5345688284771,0.5
0.7,0.1,51.86812857717358,0.7680560539435011,5.531503685208147,0.5
0.75,0.1,48.66453640557077,0.7908968348025234,5.517294075093074,0.5
0.8,0.1,45.83076810455509,0.8114810466663522,5.4935989154094225,0.5
0.85,0.1,43.30944322916082,0.83003134502921,5.4624288546842985,0.5
0.9,0.1,41.04866390127509,0.8467504687983012,5.4250651577727425,0.5
0.95,0.1,39.00982464088929,0.8618199051847399,5.382741448400417,0.5
1.0,0.1,37.16141999430186,0.8754030344896058,5.336471545311119,0.5
0.0,0.01,0.008494479202439675,0.008494479202439686,0.0007464427490136927,0.51
0.05,0.01,0.10318922211404613,0.10318369298289981,0.03240146001627478,0.51
0.1,0.01,0.18876008498041902,0.18874509498820669,0.08064730478843857,0.51
0.15,0.01,0.2660921738057397,0.2660694504083123,0.1354445031079506,0.51
0.2,0.01,0.3359853006716972,0.3359595622258921,0.1926239782992664,0.51
0.25,0.01,0.39916046595214055,0.3991383297772784,0.24986686697924618,0.51
0.3,0.01,0.4562685705872129,0.45625724613796304,0.3057822397651629,0.51
0.35,0.01,0.5078983373363266,0.5079038784492793,0.35952383913565716,0.51
0.4,0.01,0.5545616575456277,0.5546076790821602,0.41058236924267627,0.51
0.45,0.01,0.5967364697797253,0.5968462128251971,0.4586818533497857,0.51
0.5,0.01,0.634866791761904,0.6350503835914212,0.5037050607089862,0.51
0.55,0.01,0.6693486970701774,0.6696088159005474,0.5456371077857433,0.51
0.6,0.01,0.7005389403920762,0.7008724230405265,0.5845335400599413,0.51
0.65,0.01,0.7287570770922995,0.729157929274718,0.620495767455496,0.51
0.7,0.01,0.7542883590170024,0.7547512167325651,0.653653962890519,0.51
0.75,0.01,0.7773907463269045,0.7779105196969088,0.6841569160094315,0.51
0.8,0.01,0.7982963706395205,0.7988690418846631,0.7121628426668969,0.51
0.85,0.01,0.8172153830104059,0.817837423883942,0.7378339110798218,0.51
0.9,0.01,0.8343376715483086,0.835006028172328,0.7613317748948419,0.51
0.95,0.01,0.8498350327614543,0.850546783524984,0.7828145115963384,0.51
1.0,0.01,0.8638628428399007,0.864615116867358,0.8024346421403883,0.51
0.0,0.02,0.008494479202439675,0.008494479202439686,0.0007464427490136927,0.51
0.05,0.02,0.10355931962138193,0.10354872157139068,0.03257551028492849,0.51
0.1,0.02,0.18940484711041503,0.18937481687757352,0.08105721561224266,0.51
0.15,0.02,0.26693120013644694,0.26688599192762297,0.13607847777641993,0.51
0.2,0.02,0.3369236156901394,0.3369035351264105,0.19344014493632666,0.51
0.25,0.02,0.4001045512763478,0.40016416126260085,0.25081105287833516,0.51
0.3,0.02,0.45717191345985864,0.4573311942382869,0.306811328706606,0.51
0.35,0.02,0.5087395889165585,0.5090004393305705,0.36060428236701064,0.51
0.4,0.02,0.5553460159766319,0.5557086323165745,0.41169406859924484,0.51
0.45,0.02,0.5974707199914334,0.5979384270479994,0.45980950472705556,0.51
0.5,0.02,0.6355493950316339,0.6361247509514,0.5048338201886923,0.51
0.55,0.02,0.6699756659019035,0.6706592715503965,0.5467540865053785,0.51
0.6,0.02,0.7011041126091416,0.7018951470017989,0.5856273111029592,0.51
0.65,0.02,0.7292542007042864,0.7301507632053577,0.6215567721032906,0.51
0.7,0.02,0.7547140118573236,0.7557133855143058,0.6546755856142928,0.51
0.75,0.02,0.7777432970459612,0.7788420189478106,0.6851345600917613,0.51
0.8,0.02,0.7985763429105539,0.7997705327598604,0.7130940016859539,0.51
0.85,0.02,0.8174251182536668,0.8187102287064746,0.7387180070545081,0.51
0.9,0.02,0.8344796523916175,0.8358511219828632,0.7621684427197636,0.51
0.95,0.02,0.849912686679312,0.8513658278481703,0.7836048468681918,0.51
1.0,0.02,0.8638794804617188,0.8654095298144693,0.8031798123588715,0.51
0.0,0.03,0.008494479202439675,0.008494479202439686,0.0007464427490136927,0.51
0.05,0.03,0.10392952864903204,0.10391384712796617,0.032749923667478836,0.51
0.1,0.03,0.19004945908183749,0.19000473846661362,0.08146788039469714,0.51
0.15,0.03,0.2677130897697242,0.267704717520886,0.1366996881175331,0.51
0.2,0.03,0.3377675362253543,0.3378517014509791,0.19423220589153464,0.51
0.25,0.03,0.4010103052579986,0.40119890849341155,0.2517497597791713,0.51
0.3,0.03,0.45811560706025534,0.4584206106231461,0.3078657879534949,0.51
0.35,0.03,0.5096841625978644,0.5101210069628511,0.36174021233981846,0.51
0.4,0.03,0.5562641808533412,0.5568440936775966,0.412882975915644,0.51
0.45,0.03,0.5983465460232378,0.5990774411161102,0.4610296832136503,0.51
0.5,0.03,0.6363730826494962,0.6372600190294336,0.5060689489649264,0.51
0.55,0.03,0.6707408987344273,0.6717861922850108,0.5479917438078307,0.51
0.6,0.03,0.7018077494336482,0.7030114541403614,0.586858855510223,0.51
0.65,0.03,0.7298948306730073,0.7312549881863523,0.6227755994179291,0.51
0.7,0.03,0.7552924594181458,0.7568054881582944,0.6558779018931921,0.51
0.75,0.03,0.7782611813955981,0.7799223552411194,0.6863178701286039,0.51
0.8,0.03,153.65950550561828,0.8008879379126884,10.44039819222565,0.51
0.85,0.03,145.25895663855243,0.8198756855882777,10.38582251217215,0.51
0.9,0.03,137.73297889795032,0.8370422693359832,10.319454473877286,0.51
0.95,0.03,130.9396567526749,0.85256372720494,10.243141271026547,0.51
1.0,0.03,124.81613410316442,0.8665974169903038,10.160508911320425,0.51
0.0,0.04,0.008494479202439675,0.008494479202439686,0.0007464427490136927,0.51
0.05,0.04,0.104300119858317,0.1042787682898383,0.032924648304205294,0.51
0.1,0.04,0.19066732969773384,0.1906352077784779,0.08187362455786124,0.51
0.15,0.04,0.2684750933688253,0.2685244866498825,0.13731719898977385,0.51
0.2,0.04,0.3386541125547883,0.3388046829933159,0.19504065425029848,0.51
0.25,0.04,0.4019668333820549,0.4022429047161013,0.2527117322384507,0.51
0.3,0.04,0.45909814214076283,0.45952530140493114,0.30894505736311456,0.51
0.35,0.04,0.5106668823618513,0.5112658479588611,0.3629083887755168,0.51
0.4,0.04,0.5572273332020913,0.5580146563279058,0.41411611940866794,0.51
0.45,0.04,0.5992779426325426,0.6002648104139072,0.46231002788772946,0.51
0.5,0.04,0.637263832933927,0.6384581573785202,0.5073822483227859,0.51
0.55,0.04,0.671587261810925,0.672992351080699,0.5493288116348589,0.51
0.6,0.04,149.8955499344133,0.7042243466575471,9.064905747123467,0.51
0.65,0.04,139.36945692653745,0.7326190496406787,9.086647631583835,0.51
0.7,0.04,130.21832488200772,0.7582730607487163,9.084654186261112,0.51
0.75,0.04,122.20865024834157,0.7814513547404931,9.064084417525677,0.51
0.8,0.04,115.1381919476374,0.8023942943618165,9.028377890676957,0.51
0.85,0.04,108.84855053807904,0.8213188252757978,8.980310003410267,0.51
0.9,0.04,103.20989574674574,0.8384209706885959,8.921954733668672,0.51
0.95,0.04,98.12217171982289,0.8538773976811636,8.855167189120197,0.51
1.0,0.04,93.5053248028025,0.8678474881340209,8.78152507568024,0.51
0.0,0.05,0.008494479202439675,0.008494479202439686,0.0007464427490136927,0.51
0.05,0.05,0.10467158199486794,0.10464408424675617,0.03309995197882187,0.51
0.1,0.05,0.19126993333004894,0.1912668461069686,0.08227720251427152,0.51
0.15,0.05,0.2692605205030575,0.2693465288048121,0.13794293120932288,0.51
0.2,0.05,0.33955833161982446,0.33976196776937034,0.19585790407305484,0.51
0.25,0.05,0.4029379349215974,0.40329583789270745,0.2536852400266374,0.51
0.3,0.05,0.46010134969813926,0.46064591711656555,0.31004341719956785,0.51
0.35,0.05,0.5116772864964098,0.5124359316940154,0.3641058070497943,0.51
0.4,0.05,0.5582275828576219,0.5592211036461776,0.4153912184227764,0.51
0.45,0.05,0.6002575081842805,0.601500975986989,0.46364813039782893,0.51
0.5,0.05,141.2798282634082,0.6397746310693402,7.990388503027776,0.51
0.55,0.05,129.66873452266012,0.6745476907011065,8.064150953640816,0.51
0.6,0.05,119.85062022764265,0.7059440721891812,8.1073111592305,0.51
0.65,0.05,111.41494749591703,0.7342954862010043,8.124787726419953,0.51
