adhesivity,particle_size,n,product
0.35,0.05,5,33358864621.697372
0.4,0.05,5,38989163413.283356
0.45,0.05,5,45806927805.736206
0.5,0.05,5,54432705952.21087
0.55,0.05,5,66053021003.45641
0.6,0.05,5,83064736039.51505
0.65,0.05,5,111160790185.69998
0.7,0.05,5,167587728834.85458
0.3,0.06,5,43769377481.387024
0.35,0.06,5,56038032092.97726
0.4,0.06,5,72814373417.66315
0.45,0.06,5,97326756390.30125
0.5,0.06,5,137062338699.80952
0.55,0.06,5,213057654673.17896
0.3,0.07,5,70309909898.2534
0.35,0.07,5,101522064018.77698
0.4,0.07,5,154022959614.96512
0.45,0.07,5,257285501295.13742
0.5,0.07,5,532017328087.1583
0.3,0.08,5,119829887592.27318
0.35,0.08,5,204623421580.50308
0.4,0.08,5,401011163729.9081
0.3,0.09,5,221096663541.55606
0.35,0.09,5,487386188073.40686
0.3,0.1,5,456954528809.3789
