particle_size,adhesivity,volume_liquid_time_400,total_concentration_time_400,ratio_0.04,ratio_0.05,ratio_0.06,ratio_0.07,ratio_0.08,ratio_0.09,ratio_0.1,ratio_0.11,ratio_0.12,ratio_0.13,ratio_0.14,ratio_0.15,ratio_0.16,ratio_0.17,ratio_0.18,ratio_0.19,ratio_0.2,ratio_0.21,ratio_0.22,ratio_0.23,ratio_0.24,ratio_0.25,ratio_0.26,ratio_0.27,ratio_0.28,ratio_0.29,ratio_0.3,ratio_0.31,ratio_0.32,ratio_0.33,ratio_0.34,ratio_0.35,ratio_0.36,ratio_0.37,ratio_0.38,ratio_0.39,ratio_0.4,ratio_0.41,ratio_0.42,ratio_0.43,ratio_0.44,ratio_0.45,ratio_0.46,ratio_0.47,ratio_0.48,ratio_0.49,ratio_0.5,ratio_0.51,ratio_0.52,ratio_0.53,ratio_0.54,ratio_0.55,ratio_0.56,ratio_0.57,ratio_0.58,ratio_0.59,ratio_0.6,ratio_0.61,ratio_0.62,ratio_0.63,ratio_0.64,ratio_0.65,ratio_0.66,ratio_0.67,ratio_0.68,ratio_0.69,ratio_0.7,ratio_0.71,ratio_0.72,ratio_0.73,ratio_0.74,ratio_0.75,ratio_0.76,ratio_0.77,ratio_0.78,ratio_0.79,ratio_0.8,ratio_0.81,ratio_0.82,ratio_0.83,ratio_0.84,ratio_0.85,ratio_0.86,ratio_0.87,ratio_0.88,ratio_0.89,ratio_0.9,ratio_0.91,ratio_0.92,ratio_0.93,ratio_0.94,ratio_0.95,ratio_0.96,ratio_0.97,ratio_0.98,ratio_0.99,ratio_1.0,ratio_1.01,ratio_1.02,ratio_1.03,ratio_1.04,ratio_1.05,ratio_1.06,ratio_1.07,ratio_1.08,ratio_1.09,ratio_1.1,ratio_1.11,ratio_1.12,ratio_1.13,ratio_1.14,ratio_1.15,ratio_1.16,ratio_1.17,ratio_1.18,ratio_1.19,ratio_1.2,ratio_1.21,ratio_1.22,ratio_1.23,ratio_1.24,ratio_1.25,ratio_1.26,ratio_1.27,ratio_1.28,ratio_1.29,ratio_1.3,ratio_1.31,ratio_1.32,ratio_1.33,ratio_1.34,ratio_1.35,ratio_1.36,ratio_1.37,ratio_1.38,ratio_1.39,ratio_1.4,ratio_1.41,ratio_1.42,ratio_1.43,ratio_1.44,ratio_1.45,ratio_1.46,ratio_1.47,ratio_1.48,ratio_1.49,ratio_1.5,ratio_1.51,ratio_1.52,ratio_1.53,ratio_1.54,ratio_1.55,ratio_1.56,ratio_1.57,ratio_1.58,ratio_1.59,ratio_1.6,ratio_1.61,ratio_1.62,ratio_1.63,ratio_1.64,ratio_1.65,ratio_1.66,ratio_1.67,ratio_1.68,ratio_1.69,ratio_1.7,ratio_1.71,ratio_1.72,ratio_1.73,ratio_1.74,ratio_1.75,ratio_1.76,ratio_1.77,ratio_1.78,ratio_1.79,ratio_1.8,ratio_1.81,ratio_1.82,ratio_1.83,ratio_1.84,ratio_1.85,ratio_1.86,ratio_1.87,ratio_1.88,ratio_1.89,ratio_1.9,ratio_1.91,ratio_1.92,ratio_1.93,ratio_1.94,ratio_1.95,ratio_1.96,ratio_1.97,ratio_1.98,ratio_1.99,ratio_2.0,ratio_2.01,ratio_2.02,ratio_2.03,ratio_2.04,ratio_2.05,ratio_2.06,ratio_2.07,ratio_2.08,ratio_2.09,ratio_2.1,ratio_2.11,ratio_2.12,ratio_2.13,ratio_2.14,ratio_2.15,ratio_2.16,ratio_2.17,ratio_2.18,ratio_2.19,ratio_2.2,ratio_2.21,ratio_2.22,ratio_2.23,ratio_2.24,ratio_2.25,ratio_2.26,ratio_2.27,ratio_2.28,ratio_2.29,ratio_2.3,ratio_2.31,ratio_2.32,ratio_2.33,ratio_2.34,ratio_2.35,ratio_2.36,ratio_2.37,ratio_2.38,ratio_2.39,ratio_2.4,ratio_2.41,ratio_2.42,ratio_2.43,ratio_2.44,ratio_2.45,ratio_2.46,ratio_2.47,ratio_2.48,ratio_2.49,ratio_2.5,ratio_2.51,ratio_2.52,ratio_2.53,ratio_2.54,ratio_2.55,ratio_2.56,ratio_2.57,ratio_2.58,ratio_2.59,ratio_2.6,ratio_2.61,ratio_2.62,ratio_2.63,ratio_2.64,ratio_2.65,ratio_2.66,ratio_2.67,ratio_2.68,ratio_2.69,ratio_2.7,ratio_2.71,ratio_2.72,ratio_2.73,ratio_2.74,ratio_2.75,ratio_2.76,ratio_2.77,ratio_2.78,ratio_2.79,ratio_2.8,ratio_2.81,ratio_2.82,ratio_2.83,ratio_2.84,ratio_2.85,ratio_2.86,ratio_2.87,ratio_2.88,ratio_2.89,ratio_2.9,ratio_2.91,ratio_2.92,ratio_2.93,ratio_2.94,ratio_2.95,ratio_2.96,ratio_2.97,ratio_2.98,ratio_2.99,ratio_3.0,ratio_3.01,ratio_3.02,ratio_3.03,ratio_3.04,ratio_3.05,ratio_3.06,ratio_3.07,ratio_3.08,ratio_3.09,ratio_3.1,ratio_3.11,ratio_3.12,ratio_3.13,ratio_3.14,ratio_3.15,ratio_3.16,ratio_3.17,ratio_3.18,ratio_3.19,ratio_3.2,ratio_3.21,ratio_3.22,ratio_3.23,ratio_3.24
0.07,0.3,140.6907107354559,0.26288739628672997,4.6361860075483525,4.871284628988977,5.118304981290549,5.377851609328107,5.650559714138135,5.937096707476822,6.238163845209198,6.554497943526569,6.886873182192494,7.23610299923041,7.603042081689926,7.988588457363833,8.39368569257504,8.819325201412132,9.26654867206511,9.736450616199354,10.230181047607054,10.748948296691662,11.294021967673446,11.866736045753383,12.468492161839775,13.100763022827483,13.765096015824836,14.463116995149077,15.196534261358398,15.96714274205864,16.7768283847166,17.62757277223063,18.521457972554416,19.460671634242814,20.44751234039009,21.484395234063705,22.57385792900093,23.718566720033895,24.921323108442085,26.185070658202143,27.512902199914606,28.90806740003803,30.37398071395519,31.914229742335124,33.53258401124203,35.23300419747907,37.01965182174454,38.89689943332307,40.86934131123741,42.94180470804992,45.1193616638317,47.40734141921194,49.811343457886714,52.33725121050669,54.99124645348194,57.77982443794289,60.70980978588301,63.78837319238684,67.02304897481959,70.4217535119268,73.9928046179717,77.74494189932499,81.68734814332684,85.82967179176734,90.18205055398535,94.75513621737576,99.56012071602485,104.60876352127268,109.913420421237,115.48707375973214,121.34336420858803,127.49662415112692,133.9619127584997,140.75505284472476,147.89266959062746,155.39223123145052,163.27209180771231,171.55153608393937,180.25082674520496,189.39125398697985,198.99518761965902,209.08613181528236,219.68878263043354,230.829088446096,242.53431347238225,254.83310447355643,267.75556087664825,281.3333084352387,295.5995766286994,310.5892799863067,326.3391035352608,342.8875925817303,360.27524704464685,378.544620573119,397.74042469003894,417.90963821675945,439.1016222466378,461.3682409488318,484.7639884979933,509.34612244050174,535.1748038236311,562.313244430596,590.8278614818099,620.7884401809675,652.2683045037536,685.3444966471608,720.0979655785917,756.6137651461869,794.9812622352289,835.2943554800496,877.6517050667069,922.1569741888376,968.9190827476133,1018.0524739166899,1069.6773942245352,1123.9201878395763,1180.9136057784094,1240.79713079379,1303.7173187375352,1369.8281572337544,1439.2914425402269,1512.2771755202177,1588.9639776938288,1669.5395283870967,1754.2010240486989,1843.1556608583783,1936.6211418081882,2034.826209497575,2138.0112059462194,2246.4286607947065,2360.3439093325505,2480.0357418660983,2605.7970860155574,2737.935723610948,2876.775043941488,3022.654835201865,3175.9321160723493,3336.9820094679017,3506.1986605946563,3683.9962015605897,3870.809764901072,4067.096548499811,4273.336934511384,4490.035665023753,4717.723077338024,4956.956401888629,5208.321125980352,5472.432426679775,5749.936676367921,6041.513024638689,6347.8750604145625,6669.772558347344,7007.9933137779835,7363.365070746285,7736.7575477689925,8129.084566344049,8541.306287390216,8974.43156109541,9429.520395924641,9907.686552830073,10410.100271012167,10937.991131902761,11492.651068379284,12075.437526574653,12687.776788021007,13331.167460257528,14007.184144445315,14717.481288965077,15463.797238428797,16247.958488014732,17071.88415353753,17937.590668193337,18847.196717474457,19802.928424330978,20807.124797269324,21862.243454721083,22970.866639691652,24135.707539408635,25359.61692543641,26645.590130507444,27996.77437914522,29416.476490019293,30908.17096888279,32475.508511898675,34122.32494016533,35852.650587307355,37670.720163106285,39580.983117310985,41588.11452899155,43697.02654808697,45912.88041714735,48241.09910269305,50687.38056710329,53257.71171351556,55958.38303786365,58796.00402391313,61777.51931897115,64910.22572985821,68201.79008073705,71660.26797650273,75294.12351765485,79112.2500149006,83123.99175418534,87339.16686541527,91768.09135084385,96421.60433192222,101311.09457640792,106448.52837064622,111846.47880524419,117518.1565458026,123477.44216401971,129738.92010828486,136317.9143969077,143230.52612132826,150493.67285110045,158125.1300370771,166143.57451413455,174568.63020989276,183420.91617130686,192722.09702665673,202494.9360064443,212763.35065294724,223552.47135478212,234888.70284971845,246799.78884627626,259314.87992224414,272464.6048663038,286281.1456373475,300798.3161249424,316051.64490370563,332078.4621841006,348917.991172475,366611.4440639083,385202.1229028191,404735.52555814985,425259.4570725127,446824.1466577787,469482.3706234688,493289.58153876563,518304.0439442797,544586.9769456747,572202.7040381588,601218.810528481,631706.3089397377,663739.8128037488,697397.7192663802,732762.4009526656,769920.407561334,808962.6776820678,849984.761353932,893087.0539095999,938375.0416777267,985959.5601447473,1035957.0652079242,1088489.9181835225,1143686.685267568,1201682.4521821477,1262619.154777219,1326645.9263971152,1393919.4628617805,1464604.4059560637,1538873.7463655116,1616909.247044878,1698901.8880553832,1785052.333959497,1875571.424917014,1970680.6926844222,2070612.90278027,2175612.62414353,2285936.827678976,2401855.5151545643,2523652.379989802,2651625.5015524356,2786088.074662487,2927369.176089153,3075814.5699162777,3231787.553747588,3395669.8478225027,3567862.5292185415,3748787.013426741,3938886.0857021385,4138624.984713643,4348492.541145099,4569002.374034372,4800694.147778029,5044134.8928782325,5299920.393663886,5568676.646382563,5851061.391231362,6147765.722076448,6459515.777800456,6787074.519417455,7131243.597304298,7492865.313118527,7872824.681203916,8272051.594529072,8691523.100459408,9132265.791932639,9595358.319889262,10081934.03310741,10593183.751902064,11130358.682477446,11694773.479064507,12287809.461337855,12910917.994986463,13565624.04371105,14253529.90134182,14976319.113209559,15735760.596367909,16533712.968749534,17372129.09785208,18253060.88008513,19178664.262475982,20151204.519022956,21173061.794610508,22246736.93005276,23374857.582522765,24560184.65634479,25805619.05988964,27114208.80510783,28489156.467077307,29933827.02182017,31451756.08157194,33046658.54765619,34722437.70214305
0.07,0.35,127.7291994857646,0.7013995182651661,1.7309564618350792,1.816975395026929,1.9072689919845096,2.002049679782094,2.101540441941049,2.20597534302669,2.3156000793146907,2.430672556822557,2.5514634980660595,2.678257078968095,2.8113515974183843,2.951060175056874,3.09771149393189,3.251650569766104,3.4132395636495327,3.5828586340691797,3.7609068312798173,3.9478030361200367,4.143986945482251,4.349920106755083,4.566087003671812,4.792996196119451,5.031181516590019,5.281203326088807,5.54364983245431,5.819138474191347,6.108317373073023,6.4118668589289225,6.730501070206844,7.064969634073564,7.4160594300072775,7.784596441030818,8.17144769694088,8.577523314104974,9.00377863662494,9.45121648390445,9.92088950990812,10.413902679662712,10.931415868826729,11.474646592444158,12.044872869302173,12.64343622863151,13.271744866223163,13.931276957386581,14.623584134543513,15.350295137638948,16.11311964595726,16.91385230035832,17.7543769253965,18.63667096125545,19.562810115925572,20.534973248568807,21.55544749555964,22.626633651261812,23.75105181619992,24.93134732591362,26.170296974443193,27.47081554708768,28.835962677804886,30.268950047386166,31.77314893934052,33.3520981712642,35.00951242035543,36.74929096266097,38.5755268466148,40.49251652245073,42.50476995014348,44.61702120965824,46.834239638470805,49.1616415225608,51.6047023683822,54.16916978468288,56.861077004479,59.68675707899663,62.65285777697337,65.76635722437277,69.03458032130567,72.4652159747815,76.06633518783167,79.84641004756223,83.81433365680707,87.97944105627394,92.35153118640511,96.94088994062045,101.75831436417893,106.81513805558933,112.12325783033003,117.69516170960776,123.54395830000247,129.68340763311755,136.12795353778932,142.89275762101647,149.99373493755198,157.44759143207693,165.27186324204223,173.48495795364352,182.10619790798916,191.15586565934456,200.6552516923989,210.62670451081578,221.09368321490615,232.0808126921206,243.61394155020264,255.72020292929832,268.42807833609027,281.76746465013423,295.76974446003857,310.467859894962,325.89639012512663,342.09163271367686,359.09168901127555,376.93655379433466,395.66820935777207,415.3307242836546,435.97035711809514,457.6356652003163,480.37761889991447,504.24972153108314,529.3081352259065,555.6118130628585,583.222637761354,612.2055672686522,642.6287875816182,674.5638731628808,708.085955328782,743.2738990052746,780.2104882676059,818.9826211002954,859.6815138356023,902.4029157514518,947.2473343336856,994.3202717325989,1043.732472970054,1095.6001864811115,1150.0454376031319,1207.1963156557777,1267.187275287283,1330.1594527959767,1396.2609981712214,1465.6474236349484,1538.4819695037706,1614.9359882324168,1695.1893475419904,1779.4308535814664,1867.8586951179707,1960.6809098008475,2058.1158735964673,2160.3928145452264,2267.7523520494256,2380.4470629607536,2498.742075799191,2622.915694501285,2753.2600531652624,2890.0818033333358,3033.702835428132,3184.461036040506,3342.7110828503583,3508.8252790506076,3683.1944292374046,3866.2287588272297,4058.3588791639327,4260.036800586207,4471.736995838929,4693.957516330126,4927.221163859726,5172.076720576728,5429.10024005841,5698.896402549027,5982.099937546342,6279.377117082816,6591.427323214599,6918.9846934060115,7262.81984768052,7623.741701601533,8002.59936934827,8400.284161363967,8817.731681276091,9255.924027021882,9715.892101357591,10198.71803718724,10705.537743416748,11237.543577322887,11795.987149724155,12382.182269553065,12997.50803475735,13643.412076801851,14321.413966404034,15033.108788515805,15780.170894961992,16564.35784356419,17387.51453301719,18251.577543245825,19158.579691453477,20110.654814580914,21110.042789426818,22159.094802240415,23260.278880183672,24416.18569767641,25629.534671284724,26903.180357491154,28240.119168399193,29643.49642117021,31116.61373777923,32662.93681249651,34286.10356537092,35989.93270089508,37778.43269198989,39655.81121044196,41626.48502598286,43695.09039729614,45866.493979401406,48145.804273073205,50538.38364323419,53049.86093459402,55686.14471421727,58453.437172171776,61358.24871296385,64407.413272084974,67608.10439370795,70967.85210735319,74494.56064323388,78196.52702795336,82082.46060430746,86161.5035211116,90443.2522412581,94937.78011860677,99655.66109681873,104607.99458589398,109806.43157493163,115263.20204255282,120991.14372946596,127003.73234087278,133315.1132497623,139940.13477568678,146894.38311730386,154194.219020877,161856.81627099184,169900.20209405298,178343.29956960474,187205.97214926546,196509.07038799912,206274.48099767897,216525.17833833402,227285.27846823173,238580.09587994323,250436.20305588312,262881.49298342183,275945.24477665935,289658.19255923294,304052.59777021623,319162.3250632284,335022.92197729705,351671.7025669326,369147.8351881415,387492.4346469296,406748.65892706194,426961.8107246696,448179.44402854814,470451.4759969213,493830.3043938432,518370.9308615546,544131.090318774,571171.3867893849,599555.4359810348,629350.0149491209,660625.219198224,693454.6275906338,727915.4754498908,764088.8362666374,802059.8124342164,841917.7354627978,883756.3761430081,927674.1651535548,973774.4246318047,1022165.6112521379,1072961.5713839668,1126281.8089296592,1182251.7664725594,1241003.120396467,1302674.0906709547,1367409.7660312585,1435362.445317848,1506691.9957786307,1581566.229176841,1660161.2965893496,1742662.1028243152,1829262.7414330363,1920166.9513395382,2015588.5961620563,2115752.167354202,2220893.3123493837,2331259.38895115,2447110.047273579,2568717.8406009604,2696368.866603724,2830363.4404193386,2971016.801181498,3118659.853659983,3273639.9467558465,3436321.6906834915,3607087.814762225,3786340.0678351982,3974500.163434286,4172010.7719142907,4379336.561890847,4596965.29343187,4825408.965574707,5065205.020868362,5316917.609774957,5581138.917904755,5858490.559207583,6149625.038397946,6455227.286054763,6776016.270006829,7112746.686795413,7466210.737192936,7837239.989955318,8226707.338192224,8635529.05295832,9064666.938896354,9515130.59700401
0.07,0.4,113.27671990181553,0.6668157642389653,1.8120065704839756,1.8997706539661843,1.9917855688057067,2.0882572029525037,2.1894014164877205,2.2954445246213577,2.4066238040838157,2.5231880240443805,2.6453980027446193,2.7735271910921733,2.9078622845207667,3.0487038644855025,3.1963670710288277,3.351182307922053,3.5134959819602303,3.6836712780645935,3.8620889719268874,4.049148282013922,4.24526776283876,4.450886241497255,4.6664637995655145,4.892482802555325,5.129448979230969,5.377892553202512,5.638369429327497,5.911462437575728,6.197782637140328,6.497970683713075,6.812698262983397,7.142669593568513,7.488623002737636,7.851332578455956,8.231609901444994,8.630305861134827,9.048312559571537,9.486565307539914,9.94604471736787,10.42777889709532,10.932845750917075,11.462375391047086,12.017552666400773,12.599619813753408,13.209879237306708,13.849696422883039,14.520502993267879,15.223799911537025,15.96116083953615,16.734235659027483,17.544754163382336,18.39452992807984,19.285464368672287,20.21955099529707,21.198879873254757,22.225642299634202,23.30213570644884,24.43076880125506,25.614066956755234,26.854677861444795,28.15537744394695,29.519076084291093,30.948825126032936,32.44782370378752,34.01942590145205,35.66714825713556,37.39467763158782,39.2058794577337,41.10480638977177,43.09570737118951,45.18303714198593,47.37146620637384,49.66589128326546,52.0714462629246,54.59351369430154,57.23773682875411,60.01003224710337,62.91660309827754,65.96395297916642,69.15890048674295,72.5085944750131,76.02053005093266,79.70256534508162,83.56293909462251,87.61028907788463,91.85367144182285,96.30258096559702,100.96697230561261,105.85728226955985,110.98445316929005,116.35995730478291,121.99582263398842,127.90465968598112,134.0996897776467,140.59477459703572,147.40444721958085,154.54394462657575,162.02924179867924,169.87708746072897,178.1050415578467,186.73151454668917,195.7758085897608,205.2581607449627,215.1997882470164,225.62293598208242,236.55092626179956,248.00821100811774,260.02042646568975,272.61445056424424,285.81846305929076,299.6620085857246,314.17606276541716,329.3931015167121,345.34717372090665,362.0739774083189,379.61093963440595,397.99730022466315,417.2741995756856,437.4847707088526,458.6742357826086,480.89000727929323,504.1817940929289,528.6017127553446,554.2044040495089,581.0471552710001,609.1900284111805,638.6959945488903,669.6310747513695,702.0644877996806,736.0688050691749,771.7201129115555,809.0981829018754,848.2866503314042,889.3732013457548,932.4497691469963,977.6127396987672,1024.963167394664,1074.6070011724785,1126.6553215802114,1181.2245893243291,1238.4369058563873,1298.4202865811037,1361.3089472971963,1427.2436045119093,1496.3717903012,1568.8481824200983,1644.8349504018795,1724.5021184204634,1808.0279457279632,1895.5993255186297,1987.412203111673,2083.672014388663,2184.5941454665344,2290.4044146347414,2401.3395776349134,2517.6478574136077,2639.589499533501,2767.4373544857845,2901.477488206713,3042.00982216437,3189.348804447875,3343.8241133606216,3505.7813950919017,3675.5830371174275,3853.6089790593505,4040.2575628200707,4235.946423892057,4441.113425838044,4656.217640032533,4881.7403728568415,5118.1862426460675,5366.084308797729,5625.989255568483,5898.482633207749,6184.174159205326,6483.703082564611,6797.739614154045,7126.986426337284,7472.1802252375655,7834.093399154314,8213.535746820391,8611.356289367053,9028.445170050963,9465.735645994027,9924.206176392629,10404.882611868765,10908.84048986184,11437.207441197237,11991.165713216347,12571.954815113826,13180.8742914011,13819.286629701866,14488.62030938592,15190.372997862838,15926.114901687304,16697.492279974405,17506.23112798631,18354.14103913253,19243.119254025212,20175.154905649393,21152.3334701471,22176.841433173762,23250.971182268964,24377.12613618726,25557.826122667604,26795.71301667286,28093.556651716914,29454.26101750453,30880.870757753237,32376.577982734652,33944.729411780565,35588.83386173337,37312.57009809892,39119.79506646677,41014.55252261846,43001.082080631604,45083.82869922799,47267.45262758921,49556.83983289674,51957.11293292585,54473.64265815859,57112.059869059536,59878.26815540718,62778.45704586882,65819.11585737971,69007.04821531234,72349.38727692608,75853.6116921626,79527.56233749593,83379.45986028497,87417.92307287962,91651.98823764363,96091.1292860397,100745.27901702406,105624.85132217674,110740.76448730375,116104.46562264301,121727.95627634494,127623.81928853152,133805.24694602925,140286.07050076505,147080.79111788288,154204.61232281986,161673.4740199533,169504.08815892728,177713.97612847402,186321.50796139034,195345.94343840255,204807.4751828814,214727.27384284404,225127.53546133108,236031.53114115607,247463.65911515866,259449.49933846112,272015.8707248941,285190.89115564694,299004.0403944298,313486.2260499072,328669.8527330151,344588.89456388465,361278.97119063215,378777.4274900878,397123.41712882183,416357.9901714152,436524.1849320278,457667.12427476095,479834.11657831824,503074.7615908485,527441.0614118584,552987.536849489,579771.3494135449,607852.4292172077,637293.6090736553,668160.7650875974,700522.9640563466,734452.6180102093,770025.6462380025,807321.6451602497,846424.0664301197,887420.403660665,930402.3881961217,975466.1943653693,1022712.6546767612,1072247.4854358963,1124181.5232910945,1178630.9732359287,1235717.6686236635,1295569.3437754612,1358319.919792262,1424109.8042099313,1493086.2051680835,1565403.4607956442,1641223.3845500646,1720715.6272830123,1804058.0568425632,1891437.1560613902,1983048.4400213493,2079096.893528235,2179797.429775447,2285375.371222986,2396066.9537676508,2512119.8553326013,2633793.7500590663,2761360.889340111,2895106.7109967223,3035330.477959084,3182345.9478823235,3336482.0751948245,3498083.7471501785,3667512.555529521,3845147.605721187,4031386.3649878195,4226645.551819209,4431362.068360582,4645993.978002953,4871021.530322685,5106948.235663882,5354301.991767758,5613636.264970178,5885531.328610038,6170595.5614198195,6469466.8088031765,6782813.810045859
0.07,0.45,101.95133382844384,0.6339475234733551,1.8979396854289592,1.987770934542168,2.0818539801582854,2.180390063757094,2.2835899517646303,2.3916743863777485,2.504874557726619,2.6234325983851243,2.7476021012868896,2.877648662154757,3.013850447603956,3.1564987901341213,3.3058988112828405,3.462370074273629,3.6262472675543496,3.797880920688139,3.97763815412811,4.165903464479595,4.363079546929584,4.569588156602495,4.785871010684736,5.012390733247646,5.249631844789786,5.4981017986151945,5.758332066264376,6.030879274319756,6.316326395017198,6.615283993210253,6.928391532354408,7.256318742304763,7.59976705185286,7.959471089066796,8.336200252643847,8.730760357636642,9.143995359073118,9.576789157156997,10.030067487910067,10.504799903300338,11.002001845091497,11.52273681684958,12.068118658752743,12.639313930069891,13.237544404404243,13.864089683039074,14.520289931975578,15.207548748517214,15.927336163532223,16.681191785815976,17.470728095278922,18.297633892004185,19.163677908552277,20.070712593239517,21.02067807248256,22.01560630068436,23.057625406538147,24.14896424504588,25.291957164988112,26.489049002042535,27.742800308231523,29.055892828884247,30.431135238828517,31.871469150081914,33.37997540389254,34.95988066058785,36.614564301327206,38.34756565652079,40.16259157637634,42.06352435976671,44.054430058378365,46.139567173902755,48.32339576687393,50.61058699663585,53.00603311284527,55.51485791988165,58.142427736547425,60.89436287450099,63.77654965997468,66.79515302449163,69.9566296915132,73.26774198722269,76.7355723049859,80.36753825442851,84.1714085275332,88.15531951569379,92.32779271327013,96.69775294486932,101.27454745534125,106.06796590332108,111.08826130108501,116.34617194550866,121.85294438703801,127.62035748580358,133.66074760633202,139.98703500474764,146.61275146490414,153.55206924256052,160.8198313795114,168.43158345251368,176.4036068249188,184.75295347213657,193.49748245541954,202.65589812198638,212.2477901131919,222.29367526632146,232.81504149963584,243.8343937745365,255.37530223316224,267.4624526143838,280.12169905603355,293.3801193963142,307.2660730926756,321.8092618820428,337.0407933121524,352.9932472798845,369.7007457189157,387.199025585754,405.52551530027,424.7194148042299,444.82177940907343,465.8756076122842,487.9259330701914,511.0199209239291,535.206968684593,560.5388118933853,587.0696347827522,614.8561861752167,643.9579008678097,674.4370267617397,706.3587580092279,739.7913744623069,774.8063877218596,811.4786940992968,849.8867348180511,890.1126637975575,932.2425233786042,976.3664283659339,1022.5787587817397,1070.9783617423768,1121.668762890078,1174.7583878319315,1230.3607940597724,1288.5949138470555,1349.5853086422653,1413.4624355030007,1480.362926140634,1550.4298791724116,1623.8131662061196,1700.66975241202,1781.1640322677542,1865.468181194367,1953.7625238355877,2046.2359197681137,2143.0861674679186,2244.5204273966638,2350.75566511318,2462.019115357828,2578.548768102406,2700.593877605247,2828.415495560368,2962.287029481063,3102.4948275123256,3249.3387909229486,3403.133015587491,3564.206463830147,3732.903668067631,3909.58546775612,4094.629781218591,4288.432414003455,4491.407905503564,4703.990415646469,4926.634653552574,5159.816850147521,5404.035776809236,5659.813812228483,5927.698059764918,6208.261517688648,6502.104304810405,6809.854944121936,7132.171707192293,7469.744022195635,7823.29394858231,8193.577721547475,8581.387369600867,8987.552408697633,9412.94161655396,9858.464890942754,10325.075195944066,10813.77060031348,11325.596412328312,11861.647415678075,12423.070211181714,13011.0656693405,13626.891498972529,14271.864937423077,14947.36556810511,15654.838271396611,16395.796315206615,17171.8245918206,17984.58300794885,18835.810035228726,19727.32642877593,20661.039121737715,21638.94530417951,22663.136695028406,23735.804016212383,24859.241678563973,26035.852689512863,27268.153793063353,28558.78085305256,29910.494491202342,31326.185992026425,32808.88348722125,34361.758432770825,35988.132392617925,37691.48414341384,39475.45711554137,41343.86718632957,43300.71084212735,45350.1737266969,47496.6395942091,49744.69968599408,52099.16255110047,54565.064331672365,57147.6795351418,59852.532316278914,62685.40829323334,65652.36692283794,68759.75446164924,72014.2175404437,75422.71738120995,78992.54468704191,82731.33523678707,86647.08621780117,90748.17333175016,95043.36871004294,99541.85967722083,104253.26840243289,109187.67248103705,114355.62649034396,119768.18456561788,125436.9240446171,131373.97023125613,137592.022331351,144104.38061593182,150924.9748702157,158068.39418910054,165549.91818290245,173385.54966009458,181592.0488569469,190186.96928728666,199188.69528906496,208616.48134803155,218490.49328264204,228831.8513782785,239662.67556305934,251006.13272185568,262886.48624973104,275329.14795078384,288360.7323934185,302009.1138382932,316303.4858607297,331274.4237950976,346953.9501347594,363375.6030274447,380574.50801258587,398587.4531540369,417452.967728905,437211.40464078553,457905.02673370595,479578.0971913734,502276.97421511874,526050.2101830195,550948.6555023317,577025.5673773433,604336.7237253113,632940.5424841567,662898.2065670866,694273.7947314543,727134.4186417429,761550.36641989,797595.2529899587,835346.1775387868,874883.8884293685,916292.9559197668,959661.9530569448,1005083.6451324989,1052655.1881054786,1102478.3364167723,1154659.6606395096,1209310.7754310947,1266548.5782743832,1326495.4995187398,1389279.7642557318,1455035.6665896843,1523903.8568896712,1596031.642637456,1671573.303514799,1750690.4214041831,1833552.226008752,1920335.9568307563,2011227.242282818,2106420.49674282,2206119.336401842,2310537.014794496,2419896.878943386,2534432.84709324,2654389.909056713,2780024.650241949,2911605.800482931,3049414.8088464006,3193746.4456450073,3344909.432944212,3503227.104911763,3669038.099422024,3842697.0823946823,4024575.506416977,4215062.405272332,4414565.226074643,4623510.700788398,4842345.758998495,5071538.483882467
