adhesivity,particle_size,time_throughput_100_scaled,efficiency_throughput_100,time_throughput_100
0.01,0.03,0.9926497521430664,0.0532268490489913,100.7404674046475
0.02,0.03,0.9854401092175276,0.0719689458039938,101.47750133633524
0.03,0.03,0.9783665972340339,0.0903356925289737,102.21117552736638
0.04,0.03,0.9714358258295924,0.1083346897429051,102.94040773573634
0.05,0.03,0.9646345525018486,0.1259734515200138,103.66620161038485
0.06,0.03,0.9579674515297683,0.1432592988936091,104.387680228917
0.07,0.03,0.9514320987751027,0.1600775771205934,105.10471543764656
0.08,0.03,0.9450221801035704,0.1767036797732782,105.8176221737361
0.09,0.03,0.9387355724818531,0.1929831765846651,106.52627100900996
0.1,0.03,0.9325626151342548,0.2089284413768609,107.23140556691057
0.11,0.03,0.9265218853776134,0.2245622065491094,107.93053200167418
0.12,0.03,0.9205896966465618,0.2398815548485425,108.62602564885384
0.13,0.03,0.9147700839485595,0.2548957188386653,109.31708606861626
0.14,0.03,0.9090603281256319,0.2696105433822707,110.00370042127724
0.15,0.03,0.9034579018628327,0.2840317444671276,110.68584357257907
0.16,0.03,0.8979633576314494,0.2981655181576529,111.36311871763807
0.17,0.03,0.8925635097238785,0.3120175154613196,112.03684545756948
0.18,0.03,0.8872674844224944,0.3255934383679641,112.70558400445398
0.19,0.03,0.8820725225612531,0.3388988434824485,113.3693629970837
0.2,0.03,0.876983502334023,0.3519391717182796,114.02723053952306
0.21,0.03,0.8720018178320766,0.3649986828928145,114.67866001542812
0.22,0.03,0.8670857860814336,0.3775458424684984,115.32884243429214
0.23,0.03,0.8622576252421509,0.3898438660122338,115.97461950181844
0.24,0.03,0.8575150228734828,0.401897722583562,116.6160327604592
0.25,0.03,0.8528556564900017,0.4137122832507134,117.25313567310828
0.26,0.03,0.848277263462689,0.4252923232234019,117.88598410830618
0.27,0.03,0.8437780959778497,0.4366425179779295,118.51457210928255
0.28,0.03,0.8393550576831879,0.4477674566588874,119.1390926695824
0.29,0.03,0.8350098466695476,0.4586716258682251,119.75906679286702
0.3,0.03,0.8307338635108835,0.4693594305299586,120.3754949598126
0.31,0.03,0.8265280766723253,0.4798351871755691,120.98802547955636
0.32,0.03,0.8223865121301687,0.490103116149851,121.59732501081176
0.33,0.03,0.8183146083721188,0.5001673699787963,122.20238888186412
0.34,0.03,0.8143068627689525,0.5100320027724317,122.80382810475407
0.35,0.03,0.8103610099881908,0.519700994153072,123.40179101343644
0.36,0.03,0.8064744583508294,0.5291782415838089,123.99648738348311
0.37,0.03,0.8026468295460392,0.5384675688587414,124.58779667336128
0.38,0.03,0.7988755473280106,0.5475727239386337,125.1759430295104
0.39,0.03,0.7951591856578352,0.5564973623036291,125.76098195642425
0.4,0.03,0.7914950495528753,0.5652450943169686,126.34317808619416
0.41,0.03,0.787747214816299,0.5731082688774418,126.94427618296282
0.42,0.03,0.7841734787032553,0.5814923967387966,127.52280294580292
0.43,0.03,0.7806483026476541,0.5897102500208762,128.09865807795785
0.44,0.03,0.7771684988309447,0.5977651501239273,128.6722250714291
