adhesivity,particle_size,weight_coefficient,gamma
0.9,0.1,0.25,0.4792534019496037
1.0,0.1,0.25,0.4832992543048708
0.1,0.01,0.5,0.18074569350086078
0.2,0.01,0.5,0.31127207306303384
0.3,0.01,0.5,0.41192703849890006
0.4,0.01,0.5,0.4903632242301092
0.5,0.01,0.5,0.5518041512965187
0.6,0.01,0.5,0.5999668534455873
0.7,0.01,0.5,0.6375752120312563
0.8,0.01,0.5,0.6666749321903634
0.9,0.01,0.5,0.6888318692449175
1.0,0.01,0.5,0.7052461859978334
0.1,0.02,0.5,0.17425919700860662
0.2,0.02,0.5,0.29206561756001787
0.3,0.02,0.5,0.37889144709208283
0.4,0.02,0.5,0.44392410016024236
0.5,0.02,0.5,0.492669009896122
0.6,0.02,0.5,0.5287010284837779
0.7,0.02,0.5,0.554458355036989
0.8,0.02,0.5,0.5716863665944861
0.9,0.02,0.5,0.5816747249958867
1.0,0.02,0.5,0.5854612483021882
0.1,0.03,0.5,0.16849772406766284
0.2,0.03,0.5,0.2761273859491681
0.3,0.03,0.5,0.35259840382103114
0.4,0.03,0.5,0.407872075868477
0.5,0.03,0.5,0.447352997971217
0.6,0.03,0.5,0.47432429371747753
0.7,0.03,0.5,0.4910088378512632
0.8,0.03,0.5,0.49638822718429565
0.9,0.03,0.5,0.4911751250047653
1.0,0.03,0.5,0.4840862623096386
0.1,0.04,0.5,0.16333544952142315
0.2,0.04,0.5,0.26262226556171114
0.3,0.04,0.5,0.33103141107525297
0.4,0.04,0.5,0.3788120029283046
0.5,0.04,0.5,0.4111495893546591
0.6,0.04,0.5,0.4310974061657315
0.7,0.04,0.5,0.43264499453077304
0.8,0.04,0.5,0.43049443216788624
0.9,0.04,0.5,0.425885453316303
1.0,0.04,0.5,0.4195962389110167
0.1,0.05,0.5,0.1586731425565787
0.2,0.05,0.5,0.25099834687012595
0.3,0.05,0.5,0.31291700438642145
0.4,0.05,0.5,0.3547243254500164
0.5,0.05,0.5,0.38022187445348343
0.6,0.05,0.5,0.38642075354119665
0.7,0.05,0.5,0.3876672670525635
0.8,0.05,0.5,0.38564043546059407
0.9,0.05,0.5,0.3813708087968238
1.0,0.05,0.5,0.37563914926082786
0.1,0.06,0.5,0.15444894557303965
0.2,0.06,0.5,0.24085641344835584
0.3,0.06,0.5,0.29741456744491884
0.4,0.06,0.5,0.3343296815251581
0.5,0.06,0.5,0.3479776346404825
0.6,0.06,0.5,0.35348061081413096
0.7,0.06,0.5,0.35453739622437364
0.8,0.06,0.5,0.35255351323568257
0.9,0.06,0.5,0.3485459263369076
1.0,0.06,0.5,0.343250883783981
0.1,0.07,0.5,0.1505887370193062
0.2,0.07,0.5,0.23190709984360783
0.3,0.07,0.5,0.2839673181202012
0.4,0.07,0.5,0.31181232171913587
0.5,0.07,0.5,0.32297367201178523
0.6,0.07,0.5,0.3279841081015888
0.7,0.07,0.5,0.3288219387127777
0.8,0.07,0.5,0.32687817063086466
0.9,0.07,0.5,0.3230869498572244
1.0,0.07,0.5,0.31805278744612386
0.1,0.08,0.5,0.14704946685112416
0.2,0.08,0.5,0.22394256576950122
0.3,0.08,0.5,0.2721525229080443
0.4,0.08,0.5,0.29254845629296755
0.5,0.08,0.5,0.3028957891795629
0.6,0.08,0.5,0.3074529585413088
0.7,0.08,0.5,0.3081205803289249
0.8,0.08,0.5,0.30619870533216936
0.9,0.08,0.5,0.30254408566913316
1.0,0.08,0.5,0.29778888797484676
0.1,0.09,0.5,0.14379139726162316
0.2,0.09,0.5,0.21678508194172133
0.3,0.09,0.5,0.25868116216178083
0.4,0.09,0.5,0.2766423239483662
0.5,0.09,0.5,0.28629440621760627
0.6,0.09,0.5,0.29048625988750043
0.7,0.09,0.5,0.2910298618335058
0.8,0.09,0.5,0.2890970847894525
0.9,0.09,0.5,0.2855970446281371
1.0,0.09,0.5,0.2810161945642682
0.1,0.1,0.5,0.14077135196318885
0.2,0.1,0.5,0.21032644334338688
0.3,0.1,0.5,0.2462670723756599
0.4,0.1,0.5,0.26323615151348484
0.5,0.1,0.5,0.27229041917593666
0.6,0.1,0.5,0.2761663964604502
0.7,0.1,0.5,0.27657518426040734
0.8,0.1,0.5,0.2746799457704698
0.9,0.1,0.5,0.2712532578886352
1.0,0.1,0.5,0.26682357726556155
0.1,0.01,0.75,0.17687404198851364
0.2,0.01,0.75,0.29961719494479866
0.3,0.01,0.75,0.3914042724075854
0.4,0.01,0.75,0.4610880838620868
0.5,0.01,0.75,0.5143673029475004
0.6,0.01,0.75,0.5551002207199369
0.7,0.01,0.75,0.585996773888844
0.8,0.01,0.75,0.6090225766628631
0.9,0.01,0.75,0.6256407706814036
1.0,0.01,0.75,0.6369417356701982
0.1,0.02,0.75,0.1671600335920989
0.2,0.02,0.75,0.27193672765246857
0.3,0.02,0.75,0.34487109034039637
0.4,0.02,0.75,0.39677062629780313
0.5,0.02,0.75,0.4335724918762806
0.6,0.02,0.75,0.4588588507247628
0.7,0.02,0.75,0.4749247916864021
0.8,0.02,0.75,0.48334146466193095
0.9,0.02,0.75,0.48523914062178297
1.0,0.02,0.75,0.4815444645701136
0.1,0.03,0.75,0.15867512269712034
0.2,0.03,0.75,0.24963252356469798
0.3,0.03,0.75,0.30923485951909796
0.4,0.03,0.75,0.34907532504733646
0.5,0.03,0.75,0.3748151978169958
0.6,0.03,0.75,0.38961157649769923
0.7,0.03,0.75,0.39549575592556585
0.8,0.03,0.75,0.39079260126697934
0.9,0.03,0.75,0.3762537626094389
1.0,0.03,0.75,0.3618057312552507
0.1,0.04,0.75,0.15118862666466645
0.2,0.04,0.75,0.23121851788602385
0.3,0.04,0.75,0.28096297553249344
0.4,0.04,0.75,0.3121136728027409
0.5,0.04,0.75,0.3299389372318172
0.6,0.04,0.75,0.3372932087192672
0.7,0.04,0.75,0.3268020045611735
0.8,0.04,0.75,0.31532426517934503
0.9,0.04,0.75,0.30353455795352335
1.0,0.04,0.75,0.29175994917628906
0.1,0.05,0.75,0.14452244037680811
0.2,0.05,0.75,0.21573415603613835
0.3,0.05,0.75,0.25790522034091856
0.4,0.05,0.75,0.28251706195543247
0.5,0.05,0.75,0.29311776482970914
0.6,0.05,0.75,0.2858943131505876
0.7,0.05,0.75,0.27689247399429134
0.8,0.05,0.75,0.2670991008957189
0.9,0.05,0.75,0.25699967046024086
1.0,0.05,0.75,0.24695703849776562
0.1,0.06,0.75,0.13856147626376486
0.2,0.06,0.75,0.2025051320722849
0.3,0.06,0.75,0.2386845409443847
0.4,0.06,0.75,0.25821923122725254
0.5,0.06,0.75,0.2562772420820483
0.6,0.06,0.75,0.24982372779033235
0.7,0.06,0.75,0.24190860442293388
0.8,0.06,0.75,0.23325364962837494
0.9,0.06,0.75,0.22435911578930512
1.0,0.06,0.75,0.2155606971261702
0.1,0.07,0.75,0.13318022426819057
0.2,0.07,0.75,0.19105328380306288
0.3,0.07,0.75,0.2224037752661924
0.4,0.07,0.75,0.23222825658898788
0.5,0.07,0.75,0.22883956578085204
0.6,0.07,0.75,0.22301628596630685
0.7,0.07,0.75,0.21584167652469494
0.8,0.07,0.75,0.2080473335540323
0.9,0.07,0.75,0.20006695974558916
1.0,0.07,0.75,0.19212638312374214
0.1,0.08,0.75,0.12830221762285593
0.2,0.08,0.75,0.1810390720429526
0.3,0.08,0.75,0.20840621394532843
0.4,0.08,0.75,0.21070996629147404
0.5,0.08,0.75,0.20754845719286769
0.6,0.08,0.75,0.20216108164510097
0.7,0.08,0.75,0.19557400407018544
0.8,0.08,0.75,0.18844319920403144
0.9,0.08,0.75,0.18114271674963692
1.0,0.08,0.75,0.1739351045816661
0.1,0.09,0.75,0.1238592957134466
0.2,0.09,0.75,0.17218426058755987
0.3,0.09,0.75,0.19280344336823707
0.4,0.09,0.75,0.19345555774301387
0.5,0.09,0.75,0.1904578044715902
0.6,0.09,0.75,0.18543460479783058
0.7,0.09,0.75,0.17933842102896513
0.8,0.09,0.75,0.1727162682447525
0.9,0.09,0.75,0.16600110459285294
1.0,0.09,0.75,0.15933367558438338
0.1,0.1,0.75,0.11978185386615514
0.2,0.1,0.75,0.16431307237078457
0.3,0.1,0.75,0.1787693827805935
0.4,0.1,0.75,0.1792827798103692
0.5,0.1,0.75,0.17641237866447812
0.6,0.1,0.75,0.1716849354475696
0.7,0.1,0.75,0.1659676165861551
0.8,0.1,0.75,0.15980900191159894
0.9,0.1,0.75,0.15352698513120963
1.0,0.1,0.75,0.14731001703528504
0.1,0.01,1.0,0.17308532293858223
0.2,0.01,1.0,0.2883987073533918
0.3,0.01,1.0,0.37190397847438317
0.4,0.01,1.0,0.43356069659058377
0.5,0.01,1.0,0.47947033692994767
0.6,0.01,1.0,0.5135887979039303
0.7,0.01,1.0,0.5385909184174784
0.8,0.01,1.0,0.5563558504689107
0.9,0.01,1.0,0.568246609100554
1.0,0.01,1.0,0.5752527028055575
0.1,0.02,1.0,0.1603500837268954
0.2,0.02,1.0,0.2531951020600247
0.3,0.02,1.0,0.3139053939205667
0.4,0.02,1.0,0.35462577912738885
0.5,0.02,1.0,0.38156470558487865
0.6,0.02,1.0,0.3982429266163428
0.7,0.02,1.0,0.4067998177127754
0.8,0.02,1.0,0.4086488415898388
0.9,0.02,1.0,0.40479156730255295
1.0,0.02,1.0,0.3960724506200435
0.1,0.03,1.0,0.1494251314209779
0.2,0.03,1.0,0.22567988541618694
0.3,0.03,1.0,0.2712042859681616
0.4,0.03,1.0,0.2987544128816425
0.5,0.03,1.0,0.3140393227534214
0.6,0.03,1.0,0.32002826452620553
0.7,0.03,1.0,0.3185622760674557
0.8,0.03,1.0,0.307660111262695
0.9,0.03,1.0,0.2882208130478647
1.0,0.03,1.0,0.2704133485312918
0.1,0.04,1.0,0.13994513070936157
0.2,0.04,1.0,0.20356995587964344
0.3,0.04,1.0,0.23846738097650538
0.4,0.04,1.0,0.2571590762630969
0.5,0.04,1.0,0.26476908920796277
0.6,0.04,1.0,0.26390023929859274
0.7,0.04,1.0,0.2468526194346271
0.8,0.04,1.0,0.23096557070479826
0.9,0.04,1.0,0.21633335244163393
1.0,0.04,1.0,0.20287090314315923
0.1,0.05,1.0,0.13163371844747063
0.2,0.05,1.0,0.1854244327143187
0.3,0.05,1.0,0.2125646792814052
0.4,0.05,1.0,0.22500822348360872
0.5,0.05,1.0,0.22596812501190258
0.6,0.05,1.0,0.21151958724476827
0.7,0.05,1.0,0.19777125558625963
0.8,0.05,1.0,0.1849959784795217
0.9,0.05,1.0,0.17318795537877701
1.0,0.05,1.0,0.16235735541302582
0.1,0.06,1.0,0.12430827956228704
0.2,0.06,1.0,0.1702604797958038
0.3,0.06,1.0,0.19155184823414062
0.4,0.06,1.0,0.1994353928476312
0.5,0.06,1.0,0.18874208647643934
0.6,0.06,1.0,0.17656384270501285
0.7,0.06,1.0,0.16505952127209877
0.8,0.06,1.0,0.15432342331697418
0.9,0.06,1.0,0.14442002913872137
1.0,0.06,1.0,0.13537157904235234
0.1,0.07,1.0,0.1177841881617718
0.2,0.07,1.0,0.15739646296533938
0.3,0.07,1.0,0.17418708455639081
0.4,0.07,1.0,0.17295648504531536
0.5,0.07,1.0,0.16214184438184803
0.6,0.07,1.0,0.15164229783596833
0.7,0.07,1.0,0.14168041678534357
0.8,0.07,1.0,0.13241536721588537
0.9,0.07,1.0,0.12388859531321665
1.0,0.07,1.0,0.11605792670018246
0.1,0.08,1.0,0.1119450440688003
0.2,0.08,1.0,0.14635514018316673
0.3,0.08,1.0,0.15959120844050131
0.4,0.08,1.0,0.15176525098492344
0.5,0.08,1.0,0.14221512355724125
0.6,0.08,1.0,0.1329279871815775
0.7,0.08,1.0,0.12413708629009182
0.8,0.08,1.0,0.11597318573808969
0.9,0.08,1.0,0.10845587597215053
1.0,0.08,1.0,0.10159351751362372
0.1,0.09,1.0,0.10669014577220082
0.2,0.09,1.0,0.13675950083158803
0.3,0.09,1.0,0.1437026471660919
0.4,0.09,1.0,0.1352831782480462
0.5,0.09,1.0,0.12670235427711174
0.6,0.09,1.0,0.11837390405262067
0.7,0.09,1.0,0.11051192154144633
0.8,0.09,1.0,0.1031864757063149
0.9,0.09,1.0,0.09648687633279676
1.0,0.09,1.0,0.09034077276077944
0.1,0.1,1.0,0.10192196292442239
0.2,0.1,1.0,0.12836610234428517
0.3,0.1,1.0,0.12977168206638828
0.4,0.1,1.0,0.12210448660539229
0.5,0.1,1.0,0.114294610292368
0.6,0.1,1.0,0.1067317292669145
0.7,0.1,1.0,0.09959407540104524
0.8,0.1,1.0,0.09297699917751719
0.9,0.1,1.0,0.08689493850487023
1.0,0.1,1.0,0.08132804957238983
0.1,0.01,1.25,0.1693777599015848
0.2,0.01,1.25,0.27760027063343684
0.3,0.01,1.25,0.35337521574379716
0.4,0.01,1.25,0.4076767199308847
0.5,0.01,1.25,0.44694093632771553
0.6,0.01,1.25,0.47518167618507395
0.7,0.01,1.25,0.4950200928184758
0.8,0.01,1.25,0.5082436090416604
0.9,0.01,1.25,0.5161175931718668
1.0,0.01,1.25,0.5195383714915548
0.1,0.02,1.25,0.1538175651122727
0.2,0.02,1.25,0.23574513182020476
0.3,0.02,1.25,0.285720082350678
0.4,0.02,1.25,0.3169575439471082
0.5,0.02,1.25,0.3357953451290897
0.6,0.02,1.25,0.34563445458106956
0.7,0.02,1.25,0.348446942732818
0.8,0.02,1.25,0.3454987580043843
0.9,0.02,1.25,0.3376813600594807
1.0,0.02,1.25,0.3257713413447945
0.1,0.03,1.25,0.1407143698435705
0.2,0.03,1.25,0.20402554103998086
0.3,0.03,1.25,0.23785081941241465
0.4,0.03,1.25,0.2556875058532183
0.5,0.03,1.25,0.263118189469946
0.6,0.03,1.25,0.2628722971127112
0.7,0.03,1.25,0.2565942167844078
0.8,0.03,1.25,0.2422122214066898
0.9,0.03,1.25,0.22078513314484047
1.0,0.03,1.25,0.20210674609882845
0.1,0.04,1.25,0.1295377836369839
0.2,0.04,1.25,0.17922754334610705
0.3,0.04,1.25,0.2023992367037596
0.4,0.04,1.25,0.21188046621169546
0.5,0.04,1.25,0.2124716506277632
0.6,0.04,1.25,0.20647713769955983
0.7,0.04,1.25,0.18646218465997902
0.8,0.04,1.25,0.1691753561073151
0.9,0.04,1.25,0.15418382570396533
1.0,0.04,1.25,0.141063238660126
0.1,0.05,1.25,0.11989443153001554
0.2,0.05,1.25,0.1593730954762092
0.3,0.05,1.25,0.17519514656694185
0.4,0.05,1.25,0.17920581604815206
0.5,0.05,1.25,0.17420163377357828
0.6,0.05,1.25,0.156493269471335
0.7,0.05,1.25,0.14125869501592891
0.8,0.05,1.25,0.12813039032638762
0.9,0.05,1.25,0.11670858501323052
1.0,0.05,1.25,0.10673885230021529
0.1,0.06,1.25,0.1115212451859298
0.2,0.06,1.25,0.14315010530177438
0.3,0.06,1.25,0.1537263805051571
0.4,0.06,1.25,0.15403374772378756
0.5,0.06,1.25,0.13900405247873965
0.6,0.06,1.25,0.1247871482284675
0.7,0.06,1.25,0.11262371434685327
0.8,0.06,1.25,0.10210223515136317
0.9,0.06,1.25,0.0929632154372368
1.0,0.06,1.25,0.08501301330313353
0.1,0.07,1.25,0.10416798032259501
0.2,0.07,1.25,0.12966878171817264
0.3,0.07,1.25,0.13642367531729302
0.4,0.07,1.25,0.12881268695985593
0.5,0.07,1.25,0.11488388211994773
0.6,0.07,1.25,0.10311079477149329
0.7,0.07,1.25,0.09300029921780202
0.8,0.07,1.25,0.08427807833626491
0.9,0.07,1.25,0.07671623574526952
1.0,0.07,1.25,0.07010719782961672
0.1,0.08,1.25,0.09767323686019617
0.2,0.08,1.25,0.11831604535043352
0.3,0.08,1.25,0.12221014589411887
0.4,0.08,1.25,0.10930992877031642
0.5,0.08,1.25,0.09744780395841182
0.6,0.08,1.25,0.08740480428950965
0.7,0.08,1.25,0.07879378584008292
0.8,0.08,1.25,0.07137312392833604
0.9,0.08,1.25,0.06493596454746821
1.0,0.08,1.25,0.05933961879411717
0.1,0.09,1.25,0.0919009521193144
0.2,0.09,1.25,0.10862294267712187
0.3,0.09,1.25,0.10710623442083354
0.4,0.09,1.25,0.09460332145745011
0.5,0.09,1.25,0.08428894066012069
0.6,0.09,1.25,0.07556508223444051
0.7,0.09,1.25,0.06809965612895785
0.8,0.09,1.25,0.06164705199397688
0.9,0.09,1.25,0.056082261183105636
1.0,0.09,1.25,0.05122241229345435
0.1,0.1,1.25,0.08672504382821651
0.2,0.1,1.25,0.10028329452619565
0.3,0.1,1.25,0.09420343240211665
0.4,0.1,1.25,0.08316195043905773
0.5,0.1,1.25,0.07404955389626892
0.6,0.1,1.25,0.06635213510497431
0.7,0.1,1.25,0.05976454960923093
0.8,0.1,1.25,0.05409408902283243
0.9,0.1,1.25,0.04918177955042923
1.0,0.1,1.25,0.044900216430392444
0.1,0.01,1.5,0.1657496144803617
0.2,0.01,1.5,0.26720615693096333
0.3,0.01,1.5,0.3357695812081143
0.4,0.01,1.5,0.383338040741617
0.5,0.01,1.5,0.4166184749708096
0.6,0.01,1.5,0.43964671017667567
0.7,0.01,1.5,0.45497405157520787
0.8,0.01,1.5,0.4642919921017829
0.9,0.01,1.5,0.468770716297198
1.0,0.01,1.5,0.46922008038497315
0.1,0.02,1.5,0.1475511754478729
0.2,0.02,1.5,0.21949779725103227
0.3,0.02,1.5,0.2600655071226207
0.4,0.02,1.5,0.2832904164840621
0.5,0.02,1.5,0.2955161003099682
0.6,0.02,1.5,0.2999756385093093
0.7,0.02,1.5,0.29846442061479506
0.8,0.02,1.5,0.2921075007044392
0.9,0.02,1.5,0.2816973231223274
1.0,0.02,1.5,0.2679483682226496
0.1,0.03,1.5,0.1325114034846573
0.2,0.03,1.5,0.18444896548884568
0.3,0.03,1.5,0.20859925606706137
0.4,0.03,1.5,0.21882890371008376
0.5,0.03,1.5,0.22045386234736464
0.6,0.03,1.5,0.21592419248223962
0.7,0.03,1.5,0.20668044220421716
0.8,0.03,1.5,0.1906869238198735
0.9,0.03,1.5,0.1691275328186993
1.0,0.03,1.5,0.1510544395848474
0.1,0.04,1.5,0.11990440327953159
0.2,0.04,1.5,0.15779593877238182
0.3,0.04,1.5,0.17178639212840838
0.4,0.04,1.5,0.17457416869920428
0.5,0.04,1.5,0.17050405111688763
0.6,0.04,1.5,0.16154895693128055
0.7,0.04,1.5,0.1408457661409569
0.8,0.04,1.5,0.12391587640833733
0.9,0.04,1.5,0.10988898309207566
1.0,0.04,1.5,0.0980862065135172
0.1,0.05,1.5,0.10920207133434355
0.2,0.05,1.5,0.13698185934753299
0.3,0.05,1.5,0.14439529410235954
0.4,0.05,1.5,0.1427268924143281
0.5,0.05,1.5,0.1342942028119472
0.6,0.05,1.5,0.11578191745187233
0.7,0.05,1.5,0.1008944341201298
0.8,0.05,1.5,0.08874461520799919
0.9,0.05,1.5,0.07864804331225221
1.0,0.05,1.5,0.07017349205635748
0.1,0.06,1.5,0.10004955560171258
0.2,0.06,1.5,0.12035648362136316
0.3,0.06,1.5,0.12337025343827726
0.4,0.06,1.5,0.11896782762106028
0.5,0.06,1.5,0.10237317477108736
0.6,0.06,1.5,0.08819377809424749
0.7,0.06,1.5,0.07684561869273814
0.8,0.06,1.5,0.06755206823977716
0.9,0.06,1.5,0.05984044925049111
1.0,0.06,1.5,0.05338795988054224
0.1,0.07,1.5,0.09212584722819651
0.2,0.07,1.5,0.10682573569634632
0.3,0.07,1.5,0.10684729717175433
0.4,0.07,1.5,0.09593573966001029
