adhesivity,particle_size,time_throughput_100_scaled,efficiency_throughput_100,time_throughput_100
0.93,0.04,0.41925801296273674,0.8481410492327218,238.5166100782143
0.0,0.06,1.0,0.0,100.0
0.01,0.06,0.9831494267833574,0.03057314100704976,101.71393816215445
0.02,0.06,0.9692545547631002,0.05766847513766611,103.17207126712078
0.03,0.06,0.9551835211107176,0.08207049087722218,104.69192337375841
0.04,0.06,0.941055220099254,0.10427376041234251,106.26368980712195
0.05,0.06,0.9269698427267211,0.12469653830098701,107.87837466842045
0.06,0.06,0.9130103667127646,0.14368919085683304,109.52778155197032
0.07,0.06,0.8992441591754876,0.16154206252019276,111.20450322600871
0.08,0.06,0.8857246056344377,0.17849278643072108,112.90191032727466
0.09,0.06,0.87249270263193,0.19473304844192385,114.61413911926553
0.1,0.06,0.8595785710349275,0.21041481577749863,116.33607836407624
0.11,0.06,0.8470028629713519,0.2256560434107736,118.06335535772834
0.12,0.06,0.8347780476735305,0.2405458730375196,119.79232117889681
0.13,0.06,0.8229095707110619,0.25514934119638644,121.52003520094163
0.14,0.06,0.8113968877137859,0.269511614658171,123.24424891715168
0.15,0.06,0.8002343782200323,0.2836617726439177,124.96338912910839
0.16,0.06,0.7894121481952519,0.2976161567324096,126.6765405480765
0.17,0.06,0.7789167314458271,0.3113813104707889,128.3834278593294
0.18,0.06,0.7687317009272531,0.32495653169997873,130.08439729931632
0.19,0.06,0.7588382010738982,0.3383360614425434,131.78039779557918
0.2,0.06,0.7492154119595067,0.3515109338691296,133.4729617193256
0.21,0.06,0.7398409554840897,0.36447051235658606,135.16418530056694
0.22,0.06,0.7306912529840824,0.3772037369734435,136.85670875572725
0.23,0.06,0.7217418427567311,0.3897001088752595,138.55369617763148
0.24,0.06,0.7129676650303257,0.40195043706336403,140.25881523778017
0.25,0.06,0.7043433209345885,0.41394737275725924,141.97621675081785
0.26,0.06,0.6958433110527743,0.42568575625605143,143.71051415110287
0.27,0.06,0.6874422581826292,0.4371628006222039,145.4667629312854
0.28,0.06,0.6791151180056008,0.44837813581708674,147.2504400928022
0.29,0.06,0.6708373804681563,0.4593337360594296,149.0674236581944
0.3,0.06,0.6625852638203426,0.4700337521730744,150.92397229515598
0.31,0.06,0.6543359024400408,0.480484269549129,152.82670510222135
0.32,0.06,0.6460675288034163,0.4906930110805895,154.78258160599762
0.33,0.06,0.6377596492514537,0.500669003046833,156.79888201985062
0.34,0.06,0.6293932125600209,0.510422220444303,158.88318781395134
0.35,0.06,0.6209507697591363,0.5199632266924513,161.0433626465903
0.36,0.06,0.6124166231798319,0.5293028210057757,163.28753370666703
0.37,0.06,0.6037769623482732,0.5384517050296809,165.6240735172628
0.38,0.06,0.5950199841098978,0.5474201786066902,168.0615822502029
0.39,0.06,0.5861359942623691,0.5562178727877,170.60887060151694
0.4,0.06,0.5771174880128633,0.5648535264485376,173.27494327770415
0.41,0.06,0.5679592067556056,0.5733348111333146,176.06898314271058
0.42,0.06,0.5586581689869352,0.5816682070416767,179.00033607552706
0.43,0.06,0.5492136736283801,0.5898589314256361,182.07849658831324
0.44,0.06,0.5396272745973267,0.5979109190820425,185.31309425495704
0.45,0.06,0.529902726127565,0.6058268531370049,188.7138809999757
0.46,0.06,0.5200458990701439,0.6136082429371105,192.29071929766718
0.47,0.06,0.5100646691661435,0.621255544606277,196.05357133141678
0.48,0.06,0.4999687790419441,0.6287683187128835,200.01248916306963
0.49,0.06,0.48976967639867913,0.6361454185358396,204.1776059622741
0.5,0.06,0.4794803315165449,0.6433852016340528,208.55912834570444
0.51,0.06,0.4691150377411845,0.650485756824735,213.16732987606977
0.52,0.06,0.45868919903868144,0.6574451382735685,218.01254577081716
0.53,0.06,0.4482191089802716,0.6642615982032031,223.10516887043633
0.54,0.06,0.43772172563827894,0.6709338097428085,228.45564691627214
0.55,0.06,0.4272144468400573,0.67746107167678,234.07448118775463
0.56,0.06,0.41671489004416645,0.683843487304748,239.9722265489512
0.57,0.06,0.40624068078716974,0.6900821103003584,246.15949295435084
0.58,0.06,0.3958092532209384,0.6961790513456368,252.6469484637859
0.59,0.06,0.3854376657440399,0.7021375404167242,259.44532381640056
0.0,0.08,1.0,0.0,100.0
0.01,0.08,0.9859326667623598,0.030539812793973605,101.4268046603867
0.02,0.08,0.9658165877787578,0.057647571199953146,103.53932751350432
0.03,0.08,0.9458890580650466,0.08205929227670886,105.72064360757541
0.04,0.08,0.9262733980962771,0.10427005644735714,107.9594860497181
0.05,0.08,0.9070600965845885,0.12469853634396977,110.24627847320856
0.06,0.08,0.888311715335249,0.143695438219904,112.57309599058928
0.07,0.08,0.8700673921089815,0.1615513794398981,114.93362572479255
0.08,0.08,0.8523468695742784,0.17850420926772578,117.32312696818724
0.09,0.08,0.8351540316234216,0.19474578220035427,119.73839101945555
0.1,0.08,0.8184799630997082,0.21042819506200833,122.17770074820743
0.11,0.08,0.8023055698728506,0.22566950095720886,124.6407899372405
0.12,0.08,0.7866038070914739,0.24055891497529686,127.128802452352
0.13,0.08,0.7713415674452933,0.25516152822727656,129.64425128961096
0.14,0.08,0.756481280745335,0.2695225483670467,132.19097754999757
0.15,0.08,0.7419822727943195,0.28367108619202597,134.7741093913175
0.16,0.08,0.7278019265709463,0.2976235092227083,137.40002100729802
0.17,0.08,0.7138966830000939,0.3113863843176539,140.07629168377414
0.18,0.08,0.7002229125519546,0.32495903238190926,142.81166498187144
0.19,0.08,0.6867376829382359,0.3383357190660846,145.61600809809332
0.2,0.08,0.6733994424572373,0.3515075060248192,148.5002714512201
0.21,0.08,0.6601686332095396,0.36446378780296007,151.47644854592735
0.22,0.08,0.6470082435483294,0.3771935397426438,154.55753616303085
0.23,0.08,0.633884304810616,0.38968630245319,157.75749492626537
0.24,0.08,0.6207663336600443,0.40193292835819977,161.09121029550528
0.25,0.08,0.607627718320867,0.4139261156319752,164.57445403633395
0.26,0.08,0.5944460446569367,0.4256607544630569,168.2238462158688
0.27,0.08,0.581203356503521,0.4371341100406021,172.0568177747511
0.28,0.08,0.5678863439317765,0.4483458659550469,176.0915737252058
0.29,0.08,0.5544864532283064,0.45929805084511416,180.34705702508052
0.3,0.08,0.5409999132821843,0.4699948701169728,184.84291317777019
0.31,0.08,0.5274276747227892,0.48044246341792224,189.59945560793528
0.32,0.08,0.5137752604307689,0.49064860727730464,194.6376318629203
0.33,0.08,0.5000525287935162,0.5006223809434246,199.97899068978094
0.34,0.08,0.4862733541001528,0.5103738119603956,205.64565003782627
0.35,0.08,0.4724552315488235,0.5199135164572274,211.66026603658426
0.36,0.08,0.45861881724295533,0.5292523474783576,218.04600299909754
0.37,0.08,0.4447874160664031,0.5384010629862871,224.82650450045742
0.38,0.08,0.43098643226430566,0.5473700234299274,232.02586558148136
0.39,0.08,0.41724279877867665,0.5561689270139455,239.66860612744634
0.4,0.08,0.4035844018163708,0.5648065890432313,247.77964547177814
0.41,0.08,0.3900395167479443,0.5732907699705331,256.38427827461163
0.42,0.08,0.37663627029859165,0.5816280550633571,265.5081517261242
0.43,0.08,0.3634021422016207,0.5898237869468995,275.1772441245505
0.44,0.08,0.35036351718816905,0.5978820506920214,285.4178448787897
0.0,0.1,1.0,0.0,100.0
0.01,0.1,0.9701814163934073,0.03069298147622229,103.07350595494208
0.02,0.1,0.9472494214311755,0.05779684597070402,105.56881612966572
0.03,0.1,0.9245131288377267,0.08220019611938645,108.1650404745656
0.04,0.1,0.9020794622398289,0.10439875843463949,110.85497917412266
0.05,0.1,0.8800168558857033,0.12481176232798047,113.6341870399219
0.06,0.1,0.8583624392003143,0.14379039339085414,116.50090385264772
0.07,0.1,0.8371284208727786,0.1616256818360517,119.4559848962497
0.08,0.1,0.8163076606831949,0.17855583332517863,122.50283173418548
0.09,0.1,0.7958784746971811,0.19477301144131348,125.64732327765039
0.1,0.1,0.7758087489936921,0.21042958303507592,128.89774719569846
0.11,0.1,0.7560594476072469,0.22564383956265086,132.26473171716438
0.12,0.1,0.7365875986476382,0.24050520933237782,135.7611778742925
0.13,0.1,0.7173488335770515,0.25507897726943807,139.4021922379816
0.14,0.1,0.6982995419025506,0.269410530383902,143.20502019455031
0.15,0.1,0.6793986895378474,0.2835291485747331,147.18897981393482
0.16,0.1,0.6606093355005651,0.29745136171108694,151.37539635922153
0.17,0.1,0.6418998696097359,0.3111838950932664,155.78753748742508
0.18,0.1,0.6232449842268775,0.32472622640097787,160.45054919141938
0.19,0.1,0.6046263863465077,0.33807277807931835,165.3913925329263
0.2,0.1,0.5860332527407136,0.35121476978765664,170.63878121647187
0.21,0.1,0.5674624304077307,0.36414175603907434,176.22312005421824
0.22,0.1,0.5489183870338139,0.37684287448544995,182.1764443715745
0.23,0.1,0.5304129210814486,0.3893078304540678,188.53236040349836
0.24,0.1,0.511964647783995,0.40152764331588986,195.32598673139515
0.25,0.1,0.49359828491540575,0.4134951800645302,202.59389681051724
0.26,0.1,0.47534376978867054,0.4252055011114211,210.37406263777947
0.27,0.1,0.4572352456056148,0.4366560427608236,218.70579960988906
0.28,0.1,0.43930996023436153,0.44784666012375307,227.62971262170416
0.29,0.1,0.4216071231345074,0.45877955336964077,237.1876434547253
0.3,0.1,0.40416676615828057,0.46945909920688067,247.42261950562707
0.31,0.1,0.3870286513009349,0.4798916083379652,258.37880390473936
0.32,0.1,0.3702312634128943,0.49008502836263573,270.1014470743835
0.33,0.1,0.35381091891244615,0.5000486102153455,282.6368397769712
