Sample Size,Mean R2,Std R2
40,0.9367097115400267,0.024717014121578312
41,0.9401114850781186,0.0276401233735071
42,0.9868799758370852,0.014585660694194962
43,0.9901021772530545,0.005610678778049406
44,0.9904194996804561,0.006031431077693009
45,0.9913554984623338,0.006966374609230611
46,0.9930841638647727,0.007204599193471916
47,0.9930667630807735,0.007241689244340898
48,0.9953356620881509,0.0043182935396297315
49,0.9976938626742733,0.001478678911142669
50,0.9973961911492155,0.001861018091443986
51,0.997427300862527,0.0019986257004511914
52,0.9978891320205159,0.001372657201261738
53,0.997909809229216,0.0013302882890202066
54,0.9977142178710403,0.0013335761278227315
55,0.9973224715074199,0.0030120210627200736
56,0.9977198397110772,0.0020848445748488397
57,0.9982387971328242,0.0009637008862354826
58,0.9982824205119225,0.000924737548249004
59,0.9983774766882858,0.0007223638747690305
60,0.9983669543843814,0.0007377140917569232
61,0.9984461468983259,0.0008223094170934219
62,0.9984532869279714,0.00081761996103421
63,0.9986453648755937,0.0005690007488263194
64,0.9986345621507524,0.0005590370023068859
65,0.9985764772989949,0.0005469258441135522
66,0.9984933096698448,0.0010211740035264664
67,0.9987386585575889,0.0004601074023238452
68,0.9986520151212407,0.0005082566935599551
69,0.998653087988737,0.00047297502202268017
70,0.9985354290550428,0.0006195471576205653
71,0.9985146597663374,0.0005904585391752624
72,0.9986604368729444,0.00042644632616260195
73,0.9986592226027934,0.0004318534340030856
74,0.9986703005015591,0.0004211071957336923
75,0.998730867210672,0.0004140958954358861
76,0.9987645518080699,0.00044594506633972245
77,0.9987135930449085,0.00035079612992844876
78,0.9987225187373696,0.0003788303466656746
79,0.9987366067204139,0.00037154360273177606
80,0.9987207487578518,0.0003470306204949352
81,0.9987204237584443,0.00034618758593654714
82,0.9986618966408297,0.0003644173530153253
83,0.9988479202796974,0.0003289694949312855
84,0.9987978834645922,0.0004017985597547292
85,0.9988146504072256,0.00039750013171835114
86,0.998781575720917,0.00031768219432333147
